label,dseeing_ori,dseeing_corr,dbeta_ori,dbeta_corr
214.6_-2.5,0.07383295264529716,0.022517041633929136,0.33327274630851567,0.13063371060014017
358.8_-30.2,0.02600999297912363,0.002982337276350262,0.043950184820469064,0.00525914972203778
45.6_-34.1,0.03337446222574716,0.003933594356067886,0.08809576992225886,0.01671193890668721
191.0_-0.5,0.061654228869059774,0.015184515147518205,0.206521340435238,0.05997956605828976
131.0_1.5,0.052071069776407734,0.007951960398687376,0.16902971034839187,0.04750270347510486
17.5_-31.2,0.05963881961924814,0.013412965072099887,0.21002475644797752,0.06243251212258502
175.5_-2.5,0.02452123532097314,0.0014117337723797414,0.042599838714752016,0.0074118354228108274
357.7_-29.2,0.03645716296416279,0.0016182667300734162,0.0772253604280094,0.012327364209589206
347.8_-35.1,0.027400884855465543,0.0015867922711573412,0.046262854978196655,0.006874642169924545
39.2_-33.1,0.05345693437169185,0.00884800881197847,0.17734002618547026,0.05092405369774025
228.0_0.5,0.022770657690569903,-0.0005802705672055578,0.04027711939035159,0.0029476767144333386
211.0_1.5,0.029224098349028487,0.0025602616042349814,0.05281301801524363,0.005844087076853187
337.2_-29.2,0.041281814878308176,0.00485213039276967,0.08422076086231985,0.017333281233120047
27.6_-30.2,0.047467135320655496,0.006077856417407852,0.09873124946236438,0.024209808217690743
355.4_-30.2,0.07351591957705687,0.01818004743390936,0.21632203873217307,0.0759384551924606
336.9_-35.1,0.0473954603074643,0.008240489828680553,0.1287199055771369,0.028643893644409345
222.0_0.5,0.05894138335866575,0.013053923413123532,0.18993893472370554,0.0549772414398901
10.3_-29.2,0.04220387154979823,0.007358149400716977,0.11285209369025549,0.021974231394677055
345.7_-33.1,0.03990841675132015,0.004254413891274859,0.07447608752062077,0.014522757441004562
215.0_-1.5,0.03552978757013225,0.0033523082953540993,0.07641294145832449,0.013686870615206305
341.8_-35.1,0.04308250718639052,0.007886471667831301,0.11589493878988043,0.02675760912050166
172.5_-2.5,0.03410553103145581,0.003194767875624071,0.06086207590379107,0.010443952392339917
345.0_-30.2,0.024742224326673546,0.0020262636888902607,0.044761805341609895,0.004448088238664038
32.1_-33.1,0.03857866886217354,0.005368304450883075,0.08643890307735813,0.017644322900744316
177.5_2.5,0.031390147200567035,0.003132882893702157,0.07645574941407053,0.009934249926304671
1.2_-33.1,0.040656163615072,0.004771468318000524,0.07635393008499365,0.013369547402186927
173.0_0.5,0.08253876992322395,0.026407130001278957,0.49652664418257253,0.28539139528548274
217.0_0.5,0.06569378447465947,0.015795078847083404,0.18444914687914116,0.06314305456971228
47.1_-27.2,0.05771085058994638,0.010970763902665565,0.1664755343800061,0.05175867321327562
177.0_-1.5,0.030276236220402566,0.00250598726567471,0.05957752226150591,0.009141217088235334
229.0_0.5,0.03069622724919243,0.0011710749061165783,0.05150887701446536,0.005871677461292906
336.2_-33.1,0.030887523061664902,0.0021758015970828504,0.0563890330419001,0.007669423529570487
338.6_-33.1,0.05895961290953239,0.012917890609117704,0.20949743059349388,0.057241272687089756
233.0_0.5,0.03373673678847559,0.0024974397976148806,0.06992428094667053,0.010267107941736475
13.5_-28.2,0.04893045491816028,0.009223308359744086,0.13089900606500868,0.03441882990355766
31.8_-32.1,0.025020147588045723,0.0014991538631993775,0.04393160429759241,0.0044626523933926805
28.8_-30.2,0.035213905016113066,0.0036699910128521304,0.07357086932819473,0.009940438393853475
1.2_-32.1,0.038976552103429735,0.004758761465292801,0.1320142344110391,0.023734611989113443
225.0_0.5,0.05527158490336823,0.01014483949631627,0.1803303886522112,0.052067473563299466
186.0_-0.5,0.042539471702775916,0.007144613095582707,0.12721368672175323,0.028701455175932724
224.0_-1.5,0.03906097387919457,0.006404771842991284,0.07347741852803939,0.010908158880688646
22.8_-29.2,0.04007713502287404,0.0037953744988202653,0.08144849756199755,0.018549605159936353
52.9_-30.2,0.0778642489039558,0.022494510090396578,0.17906871349055908,0.07065147990775766
51.9_-28.2,0.04095044254090549,0.007469580353917277,0.08831095926901264,0.01657629439727676
207.0_-0.5,0.05104687865230609,0.010181914474533654,0.11646810925059407,0.030304257485161308
47.1_-32.1,0.028673884794920747,0.002024302287280291,0.05217971692579085,0.006466893124987392
346.6_-35.1,0.019137249782327864,0.00018635050951608221,0.0244174104975959,0.000496532401642117
135.0_0.5,0.04027405231821922,0.005598250574278553,0.11493039629074958,0.024782678375047676
350.8_-30.2,0.0334311480343274,0.0040643630428240105,0.061401695626274955,0.009727044462875768
48.5_-28.2,0.020526167627066976,0.0020968011687903564,0.03907639197599456,0.001090520115581174
133.0_-0.5,0.03533020453035941,0.003158926988455566,0.0738233027853829,0.012549797531026243
10.6_-32.1,0.07509864781910996,0.018712355101324633,0.26069709684719417,0.08862824912830455
51.8_-30.2,0.022048852453917016,0.0022991161746142527,0.040510126887708886,0.006377444780189883
208.0_-0.5,0.0335997436672636,0.0020175292774305183,0.07088131957775792,0.014581309026427174
221.0_-0.5,0.04225762116700642,0.005793797685944938,0.08987245661130583,0.016530661106065825
51.6_-34.1,0.037458460011807325,0.005653164157430723,0.08650837040091115,0.019305412017705335
331.8_-32.1,0.03650731001172362,0.004299455745822585,0.07242539853013705,0.014667407634045357
168.0_0.5,0.038425349859045235,0.0053161358055684015,0.08771775500468594,0.01413187266766581
206.0_-0.5,0.08907279419236758,0.030368126847425778,0.5567945014973562,0.23422646366095304
223.0_-0.5,0.04187681795665241,0.00714759069143063,0.11560772300935045,0.02440475587281953
358.8_-32.1,0.052518285807605924,0.008380422209222417,0.1539609765330818,0.03447230036895349
333.5_-30.2,0.036975321775230205,0.0041973662018752024,0.087579528190356,0.014847529171199003
44.9_-27.2,0.034523528020808776,0.001681511258243539,0.05606845986485949,0.006896217822441398
141.4_2.5,0.040081761636926866,0.005827571882417272,0.10450502258540263,0.02158366801777146
338.4_-34.1,0.04701484434379323,0.005004989478146994,0.1275647373341095,0.026416871032150877
49.9_-35.1,0.01644124834750517,-0.000153710809188807,0.018234887630599047,-0.001103582000268176
137.0_-1.5,0.04766010143814877,0.008737744728372313,0.11929120489488403,0.031499738225444295
221.0_-1.5,0.04368861326118435,0.005270627496969125,0.13139316103783152,0.029293383392003436
163.0_0.5,0.0318545074108675,0.0028853300637709293,0.05678790844342957,0.00944199786150537
181.0_1.5,0.05720938031777204,0.011700367257735465,0.20761184105786612,0.06713741208641982
21.6_-34.1,0.04745803212095529,0.004905049566041273,0.1360135415080509,0.02871550438930407
162.0_-0.5,0.06893350336601908,0.016608087117332988,0.2839120586803849,0.09908073506519553
165.0_-0.5,0.049172539393459586,0.009581122812574292,0.1303038322192753,0.032066207589808216
356.5_-32.1,0.050315239110527654,0.005347614194480561,0.10929889015195202,0.02257771041441275
46.0_-27.2,0.07386151295844592,0.02346368022032387,0.39119757927725096,0.13878385565163254
352.9_-32.1,0.027313371619254873,0.0015014778599770913,0.04580712912804776,0.003764631474659073
139.0_-1.5,0.04253639960968924,0.005956175061980814,0.08215903157889227,0.020221674672724357
332.4_-30.2,0.036661489266123275,0.0056502481342308305,0.08037942008629534,0.010510840413424292
200.0_-0.5,0.05208035314604272,0.011354662056518269,0.15164585131401095,0.037804997046189295
38.8_-32.1,0.028512021081716615,0.0007143988903188439,0.042301877330342116,0.005951135701027632
357.7_-30.2,0.05855120092984261,0.011231859166422265,0.17264995294044502,0.04587192385378234
34.2_-29.2,0.05011734565999413,0.007188020208484722,0.13218933518287002,0.033271337053110125
8.2_-32.1,0.01727568547845231,0.000530406705144441,0.024114957018274763,-0.00035585593414924605
188.0_0.5,0.027270749097975343,-0.0005617096214278165,0.042304509026801086,0.005519929840144092
11.4_-29.2,0.032402491937296246,0.001956305847992731,0.054143006001475466,0.008878786620270019
168.0_-0.5,0.08068952690466613,0.025871942206603514,0.3594251410206896,0.1262582192531984
212.0_0.5,0.07261323443839293,0.022813334268039137,0.372941547529089,0.13688945339151395
341.2_-32.1,0.041145534544701795,0.0038552217028428168,0.07908699016248485,0.01714196234479203
3.6_-35.1,0.0519132684024135,0.008083548885646236,0.15543152288858916,0.04309552058904543
183.5_-2.5,0.03985898323777023,0.00420667524104665,0.07712935708608544,0.013768806669257031
218.6_-2.5,0.06280456891066818,0.012536785245974368,0.2302914207506469,0.07632380741937071
158.0_-0.5,0.05849913262853452,0.009266614831858647,0.20300708503386747,0.060383359753443624
5.8_-31.2,0.019250671422867117,0.0010903031124373983,0.028983409621334152,0.005340434175489448
25.3_-30.2,0.028790160509002738,0.0009165354705815942,0.04117282284867447,0.004173077900249561
355.2_-33.1,0.07136745315104247,0.015641964816004977,0.17278949623898546,0.05615849661300913
11.9_-33.1,0.03197803906465705,0.00431106750796381,0.06429856798334639,0.010899129328664832
189.0_0.5,0.05723648815251778,0.012025717277574552,0.192596298809483,0.05596011015385104
42.4_-32.1,0.039327252378055066,0.0036931751536645767,0.07501054241754099,0.016316140689577853
212.6_-2.5,0.03363764184232226,0.0029078741118746683,0.06078693760243653,0.01029373721017969
179.0_-0.5,0.04673679803213479,0.006987299372686606,0.15041563457393572,0.033789016942727464
5.8_-30.2,0.051870443962098486,0.008869450969937015,0.12576246493744536,0.03276647337126205
134.4_2.5,0.026040918511830123,0.0013170409573281733,0.041289607580355325,0.0024717284534082145
212.6_2.5,0.047103124793552206,0.0074651516152473545,0.14912573684884708,0.029524240878771955
342.2_-33.1,0.03182338530097875,0.003936266779330653,0.05787403234311681,0.010991223021954091
217.0_-1.5,0.054685803584415375,0.00987889036024083,0.16891957599922222,0.044619097716442825
202.0_-0.5,0.10694909560986512,0.04333133149435558,0.6513417095354037,0.2985394494491594
192.0_-0.5,0.06019968264221418,0.011051352983303358,0.1827626928130359,0.056803268000654585
219.0_0.5,0.06795490757131317,0.015493964743248628,0.3215258331221055,0.12413545488585179
45.6_-29.2,0.04389790863214262,0.0038664254102610167,0.09624696375216917,0.018342177565396082
136.0_-1.5,0.047752457093398225,0.005451892055465791,0.1227745458542219,0.02733577588786415
345.6_-34.1,0.02418188302529207,-0.00014547761663887893,0.036204430840253966,0.004500179049191776
138.0_1.5,0.026236863088571812,0.0008349605368744703,0.04549026825474243,0.0024305372722569865
132.0_1.5,0.05541925857805485,0.01172355678979122,0.13060030682445364,0.03824875379727843
330.8_-35.1,0.03580055352242615,0.0035234824494894865,0.07984952806030661,0.013147988622442737
180.5_2.5,0.05232156487049968,0.011322023382038434,0.15990057995028983,0.045546636218696125
137.0_0.5,0.04165254169383803,0.004670794651453216,0.09832581303795795,0.020689879488121725
6.9_-30.2,0.05813807379190419,0.012888748267908255,0.16565865568251406,0.04819066666922595
223.0_-1.5,0.042508849514319914,0.004713966752471429,0.11014168986794262,0.02048566151885466
43.3_-29.2,0.04200417479897489,0.005009943741023089,0.0929297503305723,0.016967555515528726
13.1_-33.1,0.04477811008849163,0.006670701817786735,0.10725061377505606,0.022029871417788355
187.0_0.5,0.055363766415104196,0.010819191858622495,0.16024973413234772,0.04514122970341968
43.2_-34.1,0.03832197808818878,0.0032237703781656316,0.07242880981738394,0.014034780382301104
223.6_-2.5,0.050164175666129046,0.006824066829114345,0.15108823208548833,0.03723687166368775
232.0_-0.5,0.034399531072212525,0.00422954474927297,0.07179912024619742,0.013596913921352753
216.6_-2.5,0.052332384602663914,0.010378934053720661,0.2265998832831605,0.063163290490384
218.0_-0.5,0.061715818848325076,0.011499530119012356,0.22283997450173104,0.07226218462900631
353.9_-35.1,0.02845325160416074,0.0018093849822912703,0.04962926396306098,0.008491774995387481
330.3_-33.1,0.028973446103859667,0.0023849849642250272,0.049225222772179986,0.006243860974276158
46.3_-33.1,0.030967157753453267,0.0033272875723955125,0.06117360728889166,0.007679045308309076
9.2_-30.2,0.04504783839857241,0.0042501750376673225,0.10416497857685479,0.018817899770858557
187.0_-0.5,0.04472309406725103,0.006384631899645456,0.11239908937423047,0.0274641020262843
342.4_-32.1,0.03850665668140073,0.00340220631470562,0.07010947447606761,0.01523790355080529
3.5_-31.2,0.0526207159884831,0.011341472224228641,0.17586494332008162,0.047921960496721414
357.6_-32.1,0.04934429743302852,0.011499093263312703,0.21312655206691927,0.05775400558651212
190.0_-0.5,0.049143177880914685,0.006521736279502314,0.1296292091460232,0.036607384175009944
347.3_-30.2,0.05775773394306402,0.009204919926005495,0.16557010763038382,0.03900713169885924
337.4_-33.1,0.030118285624294923,0.0004551936298780267,0.05723666304181556,0.008053171522424837
217.0_-0.5,0.05291314488800426,0.00861582811278074,0.16537803354162064,0.04412383637989502
140.0_-0.5,0.024072190595320703,0.0015925571432284138,0.04047445635209653,0.005369017377615149
357.6_-35.1,0.022669406950484333,0.0015107295653018792,0.030830177772056284,0.004840821263665774
178.0_1.5,0.0218950847829015,0.0022432562293841474,0.048108401345009724,0.003528054769495112
349.2_-34.1,0.0797572893397438,0.023030910008489298,0.3966605812204386,0.15531786442822645
342.5_-31.2,0.0505701363316788,0.0101635926266142,0.152118249163119,0.038147166976675126
172.0_0.5,0.08034379289455926,0.029272995412270963,0.4147129557442033,0.16929152555671864
358.8_-33.1,0.042266414597254935,0.004594134551571164,0.1093601502544492,0.023356505089852257
140.0_1.5,0.0572954807359345,0.014719823793547832,0.2169613995056093,0.0629397223806807
136.4_2.5,0.05737092222984528,0.008515500080611653,0.1871324991854331,0.05078290892351747
18.6_-31.2,0.023631364936197215,0.0018519741928737185,0.03860371083703173,0.0034333018314931414
175.5_2.5,0.04678045760732375,0.008130102249514843,0.1188357699386794,0.0288101164420793
209.0_0.5,0.03186470123643945,0.0014343749265177687,0.05708798311798446,0.010653720300056891
177.0_0.5,0.06128662242852426,0.01125964359350961,0.2001730630422172,0.05772559586094438
188.0_-0.5,0.02213273938705291,0.0007392634463937734,0.03449120626796973,0.0010846011139988118
348.5_-30.2,0.03251006216754064,0.0023036507743412894,0.05827035304375213,0.009043151420124573
172.0_-0.5,0.06810138113137852,0.020418283759442147,0.38674543735875627,0.13974946618215578
53.5_-33.1,0.038165022559325794,0.002570793214434594,0.07543204448317825,0.017937792874269786
16.3_-31.2,0.07231491188888628,0.022170689390485283,0.41049748784576806,0.16257309639625558
332.0_-35.1,0.025592005560102764,0.001943646208595383,0.0404892914460333,0.0034875385496593355
37.6_-32.1,0.028982746049470078,0.0021863203710985853,0.05545716488228509,0.006932834274366507
193.0_0.5,0.0739993144685227,0.02068019956583024,0.3204569398121642,0.11665244149244394
331.5_-33.1,0.055596209251858236,0.007924122382419251,0.15652716559285243,0.03956646059845971
15.9_-29.2,0.0514794145769644,0.01077698562559782,0.15410796465330145,0.038752450383308455
348.3_-31.2,0.021576158150322364,0.000440099705832915,0.03531433985022791,0.0052421084242897055
46.6_-31.2,0.019909561837580372,0.0013657516223516237,0.042116536131570126,0.0047287360078438504
31.5_-31.2,0.04745049236740245,0.008047966008754048,0.12686747829954775,0.033235351012365986
39.6_-31.2,0.03997644777374053,0.006030629003677755,0.09842333076795735,0.019614379126864766
177.0_1.5,0.04480228653201329,0.005986102512248058,0.12935926361446182,0.02688704928011455
173.5_-2.5,0.053313241845224756,0.00827024137158024,0.20107303093104067,0.055430642395868646
182.0_-0.5,0.09372796354020808,0.032051574618767724,0.577985827870117,0.2565216352056391
236.0_-0.5,0.028740296677872618,0.0016681836074024122,0.05877509615406486,0.006461826097043266
349.1_-35.1,0.05588511969897704,0.011318539971422783,0.15393071266016065,0.04281586030822964
176.5_-2.5,0.04159729260456469,0.006877382851079172,0.11548453008512632,0.022885701881206966
342.0_-34.1,0.047611945165182024,0.007257093656507977,0.11531376232915909,0.028268851629509192
141.0_1.5,0.024752149035542795,-0.000302915733052403,0.04225462988700158,0.004516774882333053
192.0_0.5,0.07195165159540268,0.019294377481944264,0.2700868757802958,0.09020186603893549
44.9_-30.2,0.08521544129424977,0.027150408457472516,0.44504136757129226,0.17166287140686243
166.0_-0.5,0.05015408410962546,0.006537460807947873,0.15844479519850227,0.04286115323456507
197.0_0.5,0.0775040493924747,0.02304536097552647,0.3778269597365833,0.13201745518263908
219.0_1.5,0.030672987067836173,0.0015279925749153301,0.05033349137285996,0.005345838502251327
21.4_-28.2,0.008333367204996773,-0.00026482429830156984,0.012352484696070217,-0.0005558162526138967
180.5_-2.5,0.02404435720914478,0.0010608180199120848,0.04423200524363145,0.004459314127896247
44.4_-34.1,0.027088575764605303,0.0017908275930634168,0.037086423384786966,0.004427998575608766
341.4_-31.2,0.028097023961497162,0.0018029824279550133,0.05125781665577548,0.005449339095852708
18.1_-28.2,0.034662321651853865,0.0034807174376885355,0.06728631597322672,0.009739709639933859
35.3_-29.2,0.04614308033225377,0.006091660717695958,0.1147531013877594,0.0276234220171828
30.3_-31.2,0.022685457317218872,0.001180389289520328,0.03639600354033614,0.0033534748434697575
41.2_-32.1,0.024466970448728684,0.0011557459714523362,0.03517619207892238,0.003592947602926031
4.8_-34.1,0.07130418982147461,0.02209233657879199,0.3016089225227269,0.10302022193011488
193.0_-0.5,0.034565999563183354,0.0029542606876416175,0.0721744673438032,0.011418569597748672
356.6_-29.2,0.028518746486116377,0.0018731831056470187,0.049193595005491565,0.0068707522317558445
353.2_-29.2,0.03174368278279801,0.0013169253816968528,0.06072190783523462,0.009104769629216143
195.0_0.5,0.04173710576190275,0.005184926612362272,0.08550654805562852,0.018828726482962986
50.5_-27.2,0.10267106578733792,0.03659339892367716,0.44346620174490514,0.18402972023224365
346.2_-30.2,0.08626397478603556,0.027013212524979034,0.3825863608412732,0.14805802011535307
52.7_-27.2,0.03857197815780715,0.0034653197412053494,0.0702282557209893,0.01207903021217162
13.2_-34.1,0.04996161181362483,0.006903249184044147,0.1408101714298528,0.03242853352169315
331.5_-29.2,0.05497940182163127,0.009549666814958299,0.14320254928488987,0.03955164391147275
352.0_-29.2,0.04897580340829431,0.0067569630234405095,0.11517825597541634,0.02870007476973379
1.2_-30.2,0.02260781354178174,0.0009525892550145789,0.037169995782321184,0.004371225711903488
49.3_-27.2,0.03775377898038614,0.002173649415344306,0.07782477004491684,0.015508541423072973
32.4_-34.1,0.026597384240182445,0.0008034801135446745,0.046115256270182724,0.006389360462454351
166.0_0.5,0.03957412767056642,0.004871362886207863,0.0824782054518183,0.016557389702584274
212.0_1.5,0.03593911865487271,0.003473790150019283,0.08490093195627044,0.013459429455443867
41.0_-29.2,0.026632614341047387,0.0023411826194037933,0.03964185913167845,0.005437191904835318
4.6_-29.2,0.0759011636314556,0.025769568193430754,0.37183310386343504,0.1448815318838249
343.2_-34.1,0.024598258726120842,0.0023780555248313177,0.0363589054327763,0.0045357374176806554
185.0_-0.5,0.08091463725940666,0.025074028692500003,0.4030529777141551,0.379035114798555
330.0_-34.1,0.03054347409693905,0.0008681384554041301,0.058502954857925574,0.006292591846730231
331.2_-30.2,0.028319185094604,0.0024169386186693666,0.04814679401185831,0.004879874267690433
175.0_1.5,0.029896382178910136,0.0029357439019754425,0.05367680240308924,0.00674146465812123
337.9_-31.2,0.04679982791792185,0.007421777964896547,0.13583743897319472,0.03389010764196505
213.0_0.5,0.03999058730907228,0.005841642651162588,0.10694882266935551,0.023765777797997104
53.5_-35.1,0.030328591859280062,0.0008906320918721845,0.049539771207799815,0.006960577642785806
163.0_-0.5,0.0469723153857785,0.007954713570159396,0.1267273520016374,0.030145425316403275
2.3_-31.2,0.038451743267196595,0.004036195579666996,0.07985354775918793,0.018395191336991253
9.4_-32.1,0.03751921535411211,0.0023490724607523493,0.07687612140318013,0.013324799494550869
330.6_-32.1,0.047683034551433155,0.009235950714683281,0.10364974200197391,0.02841576433141835
15.0_-30.2,0.027477650385185674,0.0011320696060783282,0.05620195782800843,0.00454317012760519
205.0_-0.5,0.07517584388145972,0.018785502419145547,0.2565943635298028,0.0859390507442849
211.0_-0.5,0.04002493641184743,0.0037449967695736513,0.08118574382116982,0.01600257484203233
219.6_2.5,0.03197447397193053,0.0012941517727648548,0.06931425560651723,0.01083613225303595
129.4_2.5,0.05705695479627187,0.010943731936031972,0.2122197381886981,0.06037225514473371
184.5_2.5,0.02950803641035813,0.0023442359773671287,0.05646174462004417,0.009381955711868221
224.6_2.5,0.04164716723298061,0.005415961416181255,0.08131835548513966,0.01902477275122393
213.6_-2.5,0.030463308203732158,0.0007123990429946083,0.052576805809560034,0.008168067784780068
225.0_-0.5,0.03743210966317038,0.004450163980237191,0.0899427627610002,0.016581230652086762
36.0_-34.1,0.0515471053171014,0.008287256047726755,0.14216815206535494,0.03225622083212115
178.0_0.5,0.04608623302087429,0.007342298464545589,0.12494074866976586,0.024983105489250784
201.0_0.5,0.045486184041359984,0.0078110062380677,0.09400275095477868,0.021131318511951398
130.0_0.5,0.018608907802207874,0.0006598521581160916,0.027561843414329892,0.0007925400064079077
199.0_-0.5,0.0676991194427642,0.01431416347062594,0.26416727206935947,0.09080546396899424
349.3_-33.1,0.025005333309769805,-0.00024110347125889112,0.04057056997098972,0.006373415089313901
12.7_-30.2,0.0809680722419277,0.0294934021351692,0.40369392177430796,0.15444554242070624
167.0_0.5,0.05604139137200573,0.00834919950359234,0.1610236027374847,0.04308666792216461
38.4_-31.2,0.03553948266596951,0.00358735276603775,0.0770923276268321,0.014043020643797977
334.1_-32.1,0.0396262378892532,0.003673745512679577,0.07842353433662791,0.01666458557724159
339.6_-34.1,0.029948677763567372,0.003403608749042416,0.04614348646591647,0.005589806125114721
130.0_1.5,0.020937081337663695,0.00010163069811952096,0.034648443756339804,0.0015482355453524297
216.0_1.5,0.0555850902612347,0.010295960976099175,0.1929670475565559,0.058766233351758713
46.2_-35.1,0.03745353377130414,0.00238468192551371,0.07423699451417318,0.014580750352417592
1.1_-29.2,0.04059169644770317,0.006726286208280852,0.09892400030779488,0.01997140072331798
176.0_0.5,0.05888375419871963,0.009796427845136369,0.18144341342557954,0.05289068343305903
344.2_-35.1,0.02376223453170368,0.0021155206174762373,0.04262932158005742,0.004334697552867799
222.0_-1.5,0.06672218051301584,0.015047057581589428,0.2740756388570502,0.08923564980006898
332.7_-33.1,0.020133949254948096,0.0012425798243008946,0.031687799904237375,0.0017619643060135983
37.6_-29.2,0.054816301374540785,0.007484800671836813,0.15550116559528296,0.04152940196207627
8.3_-33.1,0.03603490631497611,0.006177992588319716,0.08359078705644159,0.016794094703647143
352.7_-35.1,0.03992237678820281,0.006474581043552984,0.0949683848760721,0.019034377603112818
39.1_-30.2,0.04611612280034518,0.007008978022762149,0.12791552759567046,0.03168851422295628
235.0_-0.5,0.039289554258158166,0.00464656911621953,0.12014988634814763,0.024141535825122417
41.6_-33.1,0.033383509232979204,0.0004031844702246746,0.05880421529510958,0.007616380844866828
36.8_-33.1,0.037693853243018834,0.0046079622700529906,0.0890061254889026,0.016886514529372777
332.9_-32.1,0.03797326109906859,0.005444184540408451,0.07580421058780491,0.012521609964992927
8.4_-34.1,0.05095306953245408,0.009314675335447144,0.14241658621826475,0.035788574207922044
220.0_-1.5,0.0410810585712203,0.0037886027418034224,0.10979337508500073,0.020182729891801972
184.0_1.5,0.05662827817173942,0.011144279442492324,0.1770044426619498,0.04699789959291911
338.1_-35.1,0.023539250458380557,0.002016228836592163,0.039097643399055686,0.004408835575050975
14.4_-34.1,0.026185725933917617,0.0021147027329985425,0.0418914238986365,0.0044948424448026615
52.8_-34.1,0.02522068450482481,-0.0003459161062680992,0.05447003682550787,0.0068238854755767716
129.0_-0.5,0.02804287704361117,0.0034354677526736463,0.059926694289108434,0.009945527772143845
157.0_-0.5,0.031085418895821466,0.0032933590873087328,0.06433685150790056,0.008908893645954966
134.0_-0.5,0.020269428045102615,0.0021715224478502243,0.029208203581769832,0.00189993893692951
336.7_-31.2,0.0465664274331387,0.004832183394393871,0.11920456091317189,0.027543998888433802
139.0_-0.5,0.04260138124331926,0.005030160297614033,0.10458261145223319,0.021909962453313697
173.0_1.5,0.03912611909956108,0.005898249012075089,0.08745243205690523,0.015301237717015288
41.4_-30.2,0.030802298349300292,0.00248355388915466,0.07536691336625193,0.011506311936230551
33.6_-34.1,0.028538515338937656,0.00216573289434949,0.04629823043179843,0.0031687356390439074
140.0_-1.5,0.062230180973878245,0.011989564306194763,0.21969381662772786,0.06910202078898146
4.7_-32.1,0.048393929733210474,0.005535058391915495,0.13632640522410705,0.035746281618004784
220.6_-2.5,0.03138201189774845,0.0028118730640157817,0.0757742926253418,0.011925956979552744
176.0_-1.5,0.07307203460524594,0.02377897294493425,0.28729788974294423,0.0993044068503513
185.5_2.5,0.06521669419397941,0.01730037230982092,0.2784077305049773,0.08562705775603915
26.5_-30.2,0.05195665605151822,0.008611373868729792,0.13270283234105212,0.03383046066470434
52.3_-35.1,0.035646968661322845,0.0035564992098453684,0.08212455746753813,0.014704701028798336
134.0_0.5,0.027833683298812514,0.0014112235739072857,0.049883052761937385,0.006973925156151453
17.6_-32.1,0.0506870601280452,0.011038491821326487,0.1233959192428524,0.031437909071751834
130.0_-0.5,0.03377168880207611,0.005135353932212474,0.06540517761816883,0.011463398631507866
347.5_-29.2,0.03482783302751938,0.003295682990669886,0.06588384778067201,0.012089501344191799
222.6_2.5,0.04151186878982655,0.006583117092606731,0.11711281546251244,0.024600356123230492
51.1_-35.1,0.039846138120435234,0.004497260903876658,0.06967372511434829,0.01477486832814188
176.0_1.5,0.0501696826714982,0.006691320013123851,0.1441848724310334,0.038362273997559364
226.0_-0.5,0.060187443976717,0.010546560312255298,0.1971252517395644,0.06359644229821951
135.0_1.5,0.02190902472526492,0.0007660793861214894,0.03112871675783517,0.0006973270388323831
339.3_-35.1,0.02809678931113337,0.002002962171256865,0.052866431050179456,0.005965220341449475
214.0_-0.5,0.054486691180432985,0.007916301033663031,0.12955454309996814,0.033727409428808086
186.0_-1.5,0.023359895207946912,0.0014307545963480317,0.037534018781650545,0.004702067791767293
10.5_-31.2,0.03478814006317371,0.003169613561243379,0.07213271480504276,0.011742851456246255
216.0_-1.5,0.02304536294560072,0.0002547484245353392,0.04447794820832383,0.004829306642253439
38.7_-29.2,0.03593008392760247,0.004276664696481258,0.07107394582665102,0.011150621049776729
34.5_-30.2,0.058810990317839915,0.013233033780979222,0.18829206326060333,0.059998583864325765
350.3_-35.1,0.027493035451342473,0.0017413303021859997,0.050385306501742846,0.005344163896313059
351.7_-33.1,0.031539172286348734,0.001199784866161828,0.060415548505716926,0.010019562042079034
358.8_-34.1,0.0580546171152257,0.011029967465660073,0.12365969794414203,0.034122191570895875
11.7_-31.2,0.03547931316511315,0.003394038672673154,0.0830448510670676,0.014379731426180348
351.6_-34.1,0.06245932772886039,0.012207873038981814,0.21770765780507445,0.06679088020955695
42.2_-29.2,0.024801739293511885,0.001743700159407848,0.04420617347872419,0.004528073448282671
135.0_-1.5,0.05058381040529611,0.008036802507262453,0.12235314224777957,0.03569424011175792
3.5_-30.2,0.02757015400149226,0.0012895874029886013,0.04295334522035735,0.005388358960742581
340.6_-29.2,0.04059672839976853,0.004714082592879928,0.07450444028832232,0.01494371390788775
131.0_0.5,0.027866310063510286,0.001975471019089351,0.04701621718274672,0.005009773798671837
346.8_-34.1,0.07792886747403517,0.02018267814506915,0.3482481552841812,0.12862262758995643
346.3_-29.2,0.024601744427468857,3.095918940003856e-05,0.04029766232313633,0.004688985515351475
174.0_1.5,0.022992554969290604,0.0009135789627591334,0.03477101737421209,0.003366394794514539
340.5_-35.1,0.04014097538615233,0.0038569878726818696,0.08678279665990322,0.01719400652606566
18.2_-29.2,0.03141567621885712,0.0016372708687065138,0.060065027968947395,0.008381589693834334
185.0_0.5,0.05181394771655179,0.008679621784958331,0.1377315642022238,0.03875771163472234
208.0_0.5,0.054092275237774434,0.009888405631029024,0.14905614895217942,0.042198547968858496
216.6_2.5,0.035310786629717594,0.0033208465934060727,0.08202978876649326,0.015033881573996342
171.0_0.5,0.07699252365009482,0.026447748171931486,0.37938752131365766,0.1474772580697409
