m1,m2,c1,c2,m1_err,m2_err,c1_err,c2_err,Z_B_min,Z_B_max,mean_blendFraction
-0.0029763272611823786,0.0025834006442105976,0.0003172780542864861,0.00019967206804359067,0.0031731151485198915,0.0031832726398687075,4.991195614952591e-05,5.009800111753261e-05,0.1,2.0,0.3539722025666253
-0.013172831840495383,-0.0179096888457091,0.00010013635966823238,0.0001545563772146,0.016587582915725773,0.016594182748857024,0.00016401094831962042,0.00016411513065716827,0.1,0.3,0.34521787499910395
-0.026822703059445733,-0.01683407086055979,-7.350127446391775e-06,0.00012365908429880592,0.006960449443507935,0.007005220383651038,9.972224777208453e-05,0.00010022558943102188,0.3,0.5,0.3315287431105212
-0.013002869603384584,-0.010699156300919586,0.0003125113214195991,0.000175879427701193,0.006521184200756057,0.00653492063007693,0.00010568978171310612,0.00010564139464191514,0.5,0.7,0.36439601458178383
0.011380170704021338,0.021671997336169584,0.0006079772578673657,0.00023656573272874253,0.005428212846420685,0.005428995096422315,0.00011934167679292768,0.00011921187054342547,0.7,0.9,0.3659231583143574
0.024748487841755925,0.032318149312389154,0.0006857586137465069,0.00025534155102683003,0.005723292724351472,0.005739800005460178,0.00013834540960151908,0.00013869503800581287,0.9,1.2,0.3705663131874493
0.06667907241428617,0.06202905005564972,0.0004292437979291219,0.0005210395299364124,0.007910950546104328,0.007914295623429709,0.00019436466590001697,0.00019457311452246602,1.2,2.0,0.35849040198797777
