bin1_id,bin2_id,bin1_mean,bin2_mean,WeiTot,WeiBlend
0,0,7.7423044717150535,0.2803939039181019,214728.77829999998,70053.5599
0,1,7.699943727485349,0.3932378348525613,214727.9018,70729.1041
0,2,7.680318045843173,0.4527316995685956,214729.72989999998,68813.7058
0,3,7.656743036186628,0.4973627794274335,214726.32460000002,68504.9665
0,4,7.641250437940539,0.5342551233508573,214726.6396,67390.4568
0,5,7.637009587695968,0.5662659144711907,214725.0087,66671.21699999999
0,6,7.625987981891755,0.594844665831025,214728.2873,66556.3542
0,7,7.6094260424879705,0.6208237954569156,214731.43989999997,65667.37599999999
0,8,7.595118200889865,0.6450564823867021,214727.7193,64870.1967
0,9,7.576150670205491,0.667812663966775,214728.73880000002,64297.3408
0,10,7.557830045693676,0.6891983645852381,214731.38979999998,63603.2611
0,11,7.537867278428401,0.7097547064263917,214724.9046,64224.334299999995
0,12,7.517281898864284,0.7297429336590431,214726.93319999997,62885.5252
0,13,7.50161849927817,0.7493305424774251,214732.0173,62968.58809999999
0,14,7.484420151400031,0.7687505989354446,214725.3309,61883.997500000005
0,15,7.460837163579508,0.7884086009296681,214727.6475,62108.1257
0,16,7.443895699873009,0.8084991106459778,214727.5027,61720.215000000004
0,17,7.416430041541021,0.8295834459014848,214728.6664,60508.312099999996
0,18,7.410321559584658,0.8528201315089963,214727.4418,60475.4263
0,19,7.436927655064922,0.8812416892141852,214728.82080000002,59708.619600000005
1,0,9.39732994294709,0.26703291423847864,213779.91019999998,75803.9617
1,1,9.397014395048178,0.367822347967758,213777.7423,76230.70229999999
1,2,9.393830344803778,0.421597528929594,213783.16259999998,74780.0006
1,3,9.38930025340597,0.46322465346641006,213783.5186,75105.6305
1,4,9.392223205531593,0.49872476482895806,213777.1867,73012.4623
1,5,9.384982309447581,0.5302246966380544,213779.38969999997,72605.7889
1,6,9.385846617125415,0.5588156144997558,213782.73609999998,72161.2644
1,7,9.3778983657141,0.5852155798831317,213778.6969,72533.1553
1,8,9.37826917105922,0.6102713263523466,213780.98509999996,71512.1734
1,9,9.369412078678813,0.6341670097845187,213779.38929999998,70075.3304
1,10,9.373198320971829,0.6573006274247456,213779.5459,70042.2462
1,11,9.376571094594995,0.6797050949567055,213783.8594,69931.7698
1,12,9.371371775524661,0.7018154136372157,213778.3717,68963.17089999998
1,13,9.37100504754513,0.7237351463261302,213785.48810000002,67871.5377
1,14,9.370676844331923,0.7457323413810221,213774.8241,67799.6847
1,15,9.371469123935087,0.7679315638825962,213785.97849999997,66694.4051
1,16,9.367247791407285,0.790878922678532,213775.7438,66630.7519
1,17,9.37072298218543,0.8154931195597627,213780.1444,65826.7191
1,18,9.371016929572287,0.8431849553341071,213780.7169,65314.1969
1,19,9.368388987680092,0.8776004379682755,213780.6184,64087.6011
2,0,10.830108875883266,0.2651330987428072,214965.3835,80930.1888
2,1,10.828905469159906,0.35711189426786877,214961.826,79152.0478
2,2,10.82667476860884,0.4094869496089343,214971.5006,78977.9026
2,3,10.826428492669702,0.4507326836018072,214964.4419,76713.51740000001
2,4,10.828208143571855,0.4856811798276406,214961.1732,76840.5936
2,5,10.830504399372591,0.5172175115979677,214962.3907,75733.0088
2,6,10.824387641956967,0.5464255721179309,214968.01340000003,74050.5348
2,7,10.82737023046223,0.5736826660457801,214965.78650000002,74867.1349
2,8,10.822248952032282,0.5995727827965396,214961.1068,72240.9143
2,9,10.820811802198335,0.6244865260704517,214968.1922,73063.73980000001
2,10,10.819437347094183,0.6484786373169628,214967.3782,71836.4616
2,11,10.820758355641113,0.6719388114071481,214964.65399999998,71905.4399
2,12,10.816826127492897,0.6949168750993782,214961.7379,70942.75510000001
2,13,10.817141206160269,0.717650932812339,214971.98239999998,70658.648
2,14,10.816426028246989,0.7404804955137969,214961.169,70326.4309
2,15,10.816666640314963,0.7635269335811142,214963.9867,69788.36660000001
2,16,10.817925767648202,0.7873405317799904,214968.60350000003,68831.3133
2,17,10.814752687038782,0.8128332320320185,214960.30469999998,68449.0888
2,18,10.81956699097947,0.8415014288524362,214965.3739,67173.7795
2,19,10.820809828028564,0.877096337038014,214965.38259999998,65788.6046
3,0,12.231858964145514,0.26324527171046497,213800.9197,81388.52660000001
3,1,12.239253399237523,0.35292448943905746,213808.8896,81344.6186
3,2,12.234812100067378,0.4031638847628758,213808.17140000002,77063.0945
3,3,12.23804163449739,0.4429847998873345,213805.7178,78204.473
3,4,12.231954393080223,0.4772104606162328,213803.97639999999,79354.75660000001
3,5,12.232141837673819,0.5082618130104486,213803.17220000003,76411.2952
3,6,12.231715910375945,0.5372394169992664,213810.1087,76008.7926
3,7,12.227287642371437,0.5646396461055566,213799.4079,74614.44390000001
3,8,12.231358868836658,0.5908084755392605,213808.5341,73226.95509999999
3,9,12.2301007563137,0.6162628166878038,213800.43800000002,73825.08630000001
3,10,12.223888720960579,0.6409302399579492,213813.4632,73543.06790000001
3,11,12.225065332159895,0.6651945103504293,213801.488,72315.01329999999
3,12,12.220161475600065,0.6890283640314248,213805.20639999997,72719.7457
3,13,12.224725691272345,0.7127334092320199,213807.55909999998,72103.27540000001
3,14,12.221848200588612,0.7365930597111608,213805.40480000005,70488.05919999999
3,15,12.225455201633945,0.760576583292767,213807.65959999998,68791.6122
3,16,12.223027498252936,0.7854682570451585,213797.0588,68836.5481
3,17,12.224174555881115,0.8118116261940058,213810.09199999998,67981.464
3,18,12.224107801210474,0.8409578814262675,213808.1168,67833.9538
3,19,12.22963341507853,0.8770343093518064,213801.6307,65859.4893
4,0,13.707870302308555,0.25892720566100225,214016.0915,81368.7078
4,1,13.69390064241457,0.34683173378612775,214013.82599999997,78907.401
4,2,13.7004794220283,0.39624988151256396,214014.1878,77696.4186
4,3,13.695465904990986,0.43514143075109546,214010.61359999998,77499.8954
4,4,13.703893454931569,0.46908632998193783,214019.0488,77084.9979
4,5,13.68938260555175,0.49985973890674795,214008.4955,77767.4534
4,6,13.697806799885958,0.5283540658439425,214012.64800000002,76502.2304
4,7,13.694172987765187,0.555615919249101,214016.2419,74960.24179999999
4,8,13.68723704735123,0.5820203438987607,214016.8972,75998.60859999999
4,9,13.687861204927902,0.6078221361372841,214014.9643,74471.91490000002
4,10,13.687111005781954,0.6331191669697861,214013.96829999998,73633.6329
4,11,13.68950825441265,0.6581533692648984,214014.57319999998,73637.27070000001
4,12,13.685837479312625,0.6830385125031647,214015.9026,72442.9862
4,13,13.686307205005308,0.7075534211625509,214006.8458,71551.6161
4,14,13.68930859049989,0.7322373811362812,214017.0868,70954.1352
4,15,13.68477592845276,0.7574582986371201,214016.6259,71171.1582
4,16,13.686036748185579,0.7834268286382056,214011.5349,70618.1658
4,17,13.687194581047974,0.8108789769190664,214016.61330000003,69274.164
4,18,13.690234933493553,0.8410309945974149,214011.01750000002,67210.61989999999
4,19,13.688255620417658,0.8774752332892072,214016.73739999998,68067.3118
5,0,15.269889626335095,0.2536878071648102,214336.1011,82351.2714
5,1,15.268896409196405,0.34114236364010153,214340.18589999998,80571.23060000001
5,2,15.265205380038529,0.3905953540359693,214334.13059999997,80565.1538
5,3,15.269043849389025,0.4290394918998163,214333.20300000004,79186.4521
5,4,15.26831479026843,0.46227477533359224,214328.9789,77176.2303
5,5,15.263608210608403,0.4924538947525112,214342.557,77835.96650000001
5,6,15.267065171014245,0.5205888574821658,214335.7252,77964.3431
5,7,15.261609362914841,0.5476817292956987,214340.99469999998,74138.35770000001
5,8,15.248068559351944,0.5740351771987414,214326.88880000002,74658.9284
5,9,15.260110640960162,0.5998115947631114,214338.4418,74702.7004
5,10,15.255280932285581,0.6253057691563593,214338.6328,73623.7598
5,11,15.255044840369251,0.6506865830502417,214331.97720000002,72246.91679999999
5,12,15.24821782613087,0.6760661422478668,214340.19239999997,74144.7804
5,13,15.261151005595847,0.7017405617750361,214337.7086,70856.62000000001
5,14,15.259856710459625,0.7276783931163164,214331.1502,72480.1934
5,15,15.248730198727776,0.7539988653645667,214340.14200000002,71644.6816
5,16,15.246881677948464,0.7813536153800636,214332.17960000003,70404.50630000001
5,17,15.253704097717021,0.8098978947947036,214333.32640000002,69022.6239
5,18,15.25565775757366,0.8409762492397099,214338.3431,68266.40890000001
5,19,15.258176065151106,0.877707669644881,214334.08010000002,67126.8338
6,0,16.983853190445426,0.24488078207356653,214454.6211,82614.797
6,1,16.969252546887652,0.3327404877535914,214470.5124,81750.7934
6,2,16.96943115422267,0.38218365248324215,214454.30530000004,81143.69159999999
6,3,16.966443632533622,0.4210664740985805,214462.8254,79759.88190000001
6,4,16.96902555492538,0.45419526383236514,214456.4783,78786.6554
6,5,16.963550947366084,0.48418127587113075,214460.5539,78952.2697
6,6,16.969094764672082,0.5117856088240942,214461.33620000002,77701.44630000001
6,7,16.966542474199482,0.5384093199332094,214452.49140000003,76253.02420000001
6,8,16.968195157584134,0.5643690932079201,214463.41829999996,75569.6232
6,9,16.96464493649994,0.5898867050821289,214464.77879999997,75001.50170000001
6,10,16.959453577569125,0.6154037706139059,214454.291,74362.57680000001
6,11,16.954811727298058,0.6412575634020821,214455.5641,73573.1122
6,12,16.95895847319917,0.6670295354657492,214468.02120000002,73357.3477
6,13,16.950499403753426,0.6932280177728551,214459.2612,71581.79370000001
6,14,16.953619603905842,0.7200491844323902,214453.3071,70878.38639999999
6,15,16.95180040056141,0.7475580592273824,214460.2986,70710.6889
6,16,16.955077613800704,0.7760578797759128,214463.35379999998,71803.58870000001
6,17,16.95277079571449,0.806088547740087,214456.9583,68860.7278
6,18,16.95418180486506,0.8387657652099441,214459.734,68377.9194
6,19,16.958351859103374,0.8772167482023935,214461.1888,66562.46830000001
7,0,18.856009710519604,0.2309123185961275,214738.08659999998,81071.6381
7,1,18.844492008855383,0.3198724920942004,214738.3801,82607.7685
7,2,18.838792043196175,0.37014324175144037,214741.03889999999,81894.70199999999
7,3,18.834794158647288,0.40944294078095034,214744.27959999998,81655.42989999999
7,4,18.826337967196338,0.4426961811922317,214747.06949999998,79486.67330000001
7,5,18.831737130498347,0.4727718390198841,214737.4117,80259.8169
7,6,18.832802671270034,0.5011849906670267,214743.7259,78899.4703
7,7,18.825513281057955,0.5284020824024673,214732.0085,78760.3697
7,8,18.820050340163323,0.5544761269118962,214751.42880000002,77621.1238
7,9,18.827209707812568,0.5801742080932453,214729.1684,76106.93770000001
7,10,18.82474985565308,0.6057901955446376,214745.3147,76352.64360000001
7,11,18.822754332408877,0.6316107793776169,214742.0584,74920.2152
7,12,18.81673187100166,0.6576553253305041,214737.23080000002,75086.92270000001
7,13,18.82199302393096,0.6845655703903478,214745.7245,73034.9338
7,14,18.817726430492137,0.7120877422369136,214736.13509999998,73793.60329999999
7,15,18.814640505041407,0.7404224286522596,214741.28399999999,70751.40329999999
7,16,18.818952934311827,0.7701082241742424,214743.5147,71248.04060000001
7,17,18.810545390063595,0.8016351319818893,214737.7681,70239.1876
7,18,18.813262552241167,0.8361714584670761,214739.4528,68087.67790000001
7,19,18.809995173259,0.8761657226584667,214745.72620000003,67249.8226
8,0,20.90041925299528,0.216699937818117,213773.9432,81142.8151
8,1,20.89010233551851,0.305184678154023,213771.0867,81879.68849999999
8,2,20.879404477315703,0.3560878803176767,213777.25040000002,82748.5568
8,3,20.88960981308364,0.3960178027318926,213781.5224,81670.3769
8,4,20.87304913165241,0.4302444597656537,213771.2632,79446.2184
8,5,20.87093926635867,0.4610395296694745,213779.4164,80702.1459
8,6,20.878408445254173,0.4895047176582212,213777.26270000002,80082.5849
8,7,20.875981475586627,0.5166335489591807,213770.25660000002,78805.6115
8,8,20.87158445126118,0.5423762023751347,213778.27219999998,79580.3815
8,9,20.871589524263168,0.5679298548607008,213773.0105,77180.26809999999
8,10,20.868630126799477,0.5935079455376158,213769.25900000002,77034.3101
8,11,20.86840252704506,0.6193664814781872,213777.0345,75697.4789
8,12,20.875331732656754,0.6458701950542285,213780.8083,74979.2946
8,13,20.870720762797532,0.673363671066961,213769.71110000001,75059.8756
8,14,20.864121798009897,0.701738410229256,213777.15959999998,73793.2882
8,15,20.86304109284046,0.7313391063024547,213773.78399999999,72958.7722
8,16,20.85352560181582,0.7623257922395054,213779.53960000002,71895.2818
8,17,20.86130184607579,0.7957818546960475,213768.66679999998,70256.8221
8,18,20.86522014140355,0.8322025269264456,213778.8178,67704.9517
8,19,20.85561432318365,0.8748210331789369,213776.4364,67325.0309
9,0,23.183215316513987,0.20526723785950607,214032.5066,81417.5166
9,1,23.187201803232767,0.2885472667670354,214016.69640000002,79973.08549999999
9,2,23.151451004216728,0.33948902385655394,214023.7047,80888.2834
9,3,23.15412165237408,0.3793224628411343,214032.0762,81393.5111
9,4,23.15058935155478,0.4136246940225898,214020.5892,81364.16630000001
9,5,23.14631841810611,0.4451479371182196,214033.3087,80582.199
9,6,23.13972544110123,0.47446220656338006,214020.9451,81417.64850000001
9,7,23.14105506504056,0.5018151881999863,214035.364,79303.29639999999
9,8,23.142185064374825,0.5280883250560818,214024.04129999998,79981.9995
9,9,23.13715437773686,0.5542580474131361,214022.84339999998,77135.5201
9,10,23.133677887445682,0.5800594925144652,214031.00710000002,77517.8837
9,11,23.133419515919844,0.6060502786861628,214017.8128,76695.0117
9,12,23.146970353271346,0.6326338524482781,214033.18640000004,76115.6131
9,13,23.139477109238204,0.6600315640039734,214022.8728,75215.24919999999
9,14,23.140552780477748,0.689130197558491,214023.4483,73630.2559
9,15,23.129885137567,0.7198492856619947,214028.5066,72627.25690000001
9,16,23.131188298450787,0.7523261332835777,214029.41729999997,71103.3052
9,17,23.126929667127193,0.7875612426301666,214022.4009,72008.4568
9,18,23.122718003815528,0.8268651429216312,214025.5866,70530.4858
9,19,23.126185199514556,0.8729033502705018,214030.2176,68286.7923
10,0,25.712428196005156,0.1982887366483162,214025.42830000003,81745.0832
10,1,25.702179948033958,0.2747122164396893,214023.87430000002,81106.4703
10,2,25.717543555133837,0.3228619105387758,214035.1763,80916.08929999999
10,3,25.696297465129394,0.3626224501561148,214021.5592,82455.4288
10,4,25.691803345495394,0.3977288735591827,214036.5881,81285.7755
10,5,25.680439244532817,0.4293647068097545,214021.50050000002,82455.82870000001
