m1,m2,c1,c2,m1_err,m2_err,c1_err,c2_err,Z_B_min,Z_B_max,mean_blendFraction
0.0011236727388177002,0.0056834006442105,0.0003172780542864,0.0001996720680435,0.003358371591376665,0.0033080545188579713,4.991195614952591e-05,5.009800111753261e-05,0.1,2.0,0.3539722025666253
-0.0110728318404953,-0.0154096888457091,0.0001001363596682,0.0001545563772146,0.01663844665183848,0.016645026317265565,0.0001640109483196,0.0001641151306571,0.1,0.3,0.3452178749991039
-0.0231227030594457,-0.0138340708605597,-7.350127446391775e-06,0.0001236590842988,0.007063133614453958,0.007091058639125717,9.972224777208453e-05,0.000100225589431,0.3,0.5,0.3315287431105212
-0.0094028696033845,-0.008299156300919501,0.0003125113214195,0.0001758794277011,0.006649499483434048,0.006644184497845064,0.0001056897817131,0.0001056413946419,0.5,0.7,0.3643960145817838
0.0153801707040213,0.0237719973361695,0.0006079772578673,0.0002365657327287,0.005559271058875042,0.0055203249684214585,0.0001193416767929,0.0001192118705434,0.7,0.9,0.3659231583143574
0.030848487841755902,0.036118149312389096,0.0006857586137465,0.0002553415510268,0.005847741410887939,0.005863898370766649,0.0001383454096015,0.0001386950380058,0.9,1.2,0.3705663131874493
0.0729790724142861,0.0689290500556497,0.0004292437979291,0.0005210395299364,0.008135916576692999,0.008055189334524577,0.0001943646659,0.0001945731145224,1.2,2.0,0.3584904019879777
