bin1_id,bin2_id,bin1_mean,bin2_mean,WeiTot,WeiBlend
0,0,7.634176691642155,0.26084916031823846,103997.94339999999,35348.6616
0,1,7.583917824014017,0.3640505458294785,103999.29490000001,36306.0815
0,2,7.563123188208251,0.4221526393625362,103997.7761,35962.6333
0,3,7.541463927458341,0.4673146201805444,103996.7487,34915.619
0,4,7.522408076927684,0.5059808595340517,103998.31629999999,34945.9619
0,5,7.510652215394271,0.5397129563623949,103998.3257,34793.0979
0,6,7.5006797089566035,0.5701671454950699,103997.89249999999,34836.997
0,7,7.470939906153431,0.5981793687236697,104000.03090000001,34514.7372
0,8,7.468275595305677,0.6238572484205934,103998.0508,33861.084
0,9,7.447216678598584,0.6481176224507335,103997.9511,33896.4737
0,10,7.439431788786346,0.6713395292462943,103997.1556,34405.0513
0,11,7.422044383312751,0.6937707016938898,103997.6269,33792.4165
0,12,7.404464738392714,0.7153820455290952,104000.1118,33829.4276
0,13,7.386407217486533,0.736508657417838,103997.5394,33047.1134
0,14,7.37320700680096,0.7573878883698469,103997.93630000002,32333.4963
0,15,7.350754951566998,0.7786352311950588,103999.0119,32895.768299999996
0,16,7.332304041228326,0.8005609131023653,103997.04400000001,32006.107500000002
0,17,7.306923501794953,0.82331847586012,103996.4192,32151.6797
0,18,7.291120042581786,0.8483736960085179,104003.15299999999,32206.699200000003
0,19,7.296302066837261,0.8792537381275379,103995.3915,31825.307500000003
1,0,8.919077873810377,0.2422654220434481,103490.73919999998,37611.54
1,1,8.92571062733636,0.33430416604182556,103491.1433,36886.0641
1,2,8.932752663523111,0.3864090465278557,103489.31229999999,36513.389200000005
1,3,8.933256320623238,0.42754687176889966,103485.55440000001,36817.908899999995
1,4,8.925859604671638,0.46317178586667174,103492.79260000002,35200.413
1,5,8.9218664873351,0.49559619033406777,103489.4196,36326.7704
1,6,8.919801474668553,0.5251416092197297,103490.6722,35666.085999999996
1,7,8.920895345670655,0.5529618059107241,103490.0464,35981.666699999994
1,8,8.913672706108937,0.5793664034307343,103488.5958,35583.244099999996
1,9,8.909549731669022,0.6044209032757869,103486.91389999999,35904.183600000004
1,10,8.910071069327142,0.6294144904219731,103494.0008,35829.285
1,11,8.90582142729775,0.6537787613877862,103488.20490000001,35077.7108
1,12,8.904223460907499,0.6776780485584484,103489.9592,35386.6069
1,13,8.910540284916616,0.701681964357152,103490.3979,34439.293
1,14,8.90565166309235,0.7257609329400935,103489.5597,34058.7288
1,15,8.902660151772626,0.7502963452670252,103490.2173,34039.319
1,16,8.90552349291929,0.7758411408554543,103486.92599999999,32937.163400000005
1,17,8.902157303571078,0.8031397382939166,103489.7726,33175.654899999994
1,18,8.902840617937356,0.8341752389224214,103490.06359999998,32273.215900000003
1,19,8.903579710073663,0.8734504226820853,103492.37769999998,32262.677
2,0,9.950602944899808,0.2406577211525691,103688.1795,38043.7851
2,1,9.950050465945065,0.32339491696626677,103700.86190000002,37884.668600000005
2,2,9.945817265980688,0.37006869334903564,103684.67059999998,36975.5363
2,3,9.94478963033484,0.4087441259015399,103693.9403,37383.8469
2,4,9.946518929672708,0.4430549409777519,103693.2429,36817.5894
2,5,9.943337159512971,0.47440711529286866,103688.71930000001,36783.6167
2,6,9.942362671336717,0.504003518744698,103700.26299999999,36682.0826
2,7,9.93892534785049,0.5320557546964526,103684.79610000002,36337.39260000001
2,8,9.939770350649521,0.5589299377213565,103695.27260000001,36880.802800000005
2,9,9.936438552442603,0.5852252036093538,103689.19970000001,36500.5331
2,10,9.936865050779145,0.6113357098003795,103691.9325,36797.31
2,11,9.936082514666685,0.6370005568769396,103690.6376,36013.899300000005
2,12,9.937423664484598,0.6622985442455875,103696.23770000001,35698.5386
2,13,9.937944536744794,0.6878779740817953,103695.40659999999,35363.9243
2,14,9.932953653307734,0.7136534047613435,103687.5053,34193.10799999999
2,15,9.93525675186166,0.7399116839755657,103692.8606,35675.9031
2,16,9.928810817817135,0.767088549291846,103690.8783,34457.2427
2,17,9.93450979801038,0.7959846296094099,103695.0116,33981.01609999999
2,18,9.93241207714502,0.8288908447137187,103688.7309,33908.76
2,19,9.932304121304291,0.8712892954088015,103693.8891,32839.697799999994
3,0,10.859488360594751,0.23840185385672422,103445.6679,38851.5735
3,1,10.851735526392451,0.31602537054686,103450.9154,38101.4445
3,2,10.854652863893811,0.3610038048351698,103448.2768,37589.61380000001
3,3,10.849919128908727,0.3986708792518425,103455.5101,38288.1179
3,4,10.851400152864281,0.431843271961829,103452.6827,37078.3205
3,5,10.849647539878864,0.4625290521020761,103444.23329999999,37735.4387
3,6,10.850980352609557,0.49148653187650093,103454.655,36994.8358
3,7,10.852939282682168,0.5190427682614353,103452.4848,37532.9967
3,8,10.848406946179066,0.5459803009626617,103443.1956,36841.9316
3,9,10.847002031257423,0.572755820158432,103449.32040000001,37340.7156
3,10,10.851641494781585,0.5991337128208295,103453.2439,36461.3548
3,11,10.847111492165821,0.6253278060714368,103451.4615,36391.793900000004
3,12,10.847441190211228,0.6518874637793615,103441.9546,35399.294200000004
3,13,10.84505436694783,0.6783070811154797,103454.1155,36366.5404
3,14,10.84601307573039,0.7051743580516825,103452.8978,35104.4884
3,15,10.843032261923192,0.732782059632702,103446.8832,35566.1856
3,16,10.842107074381703,0.7611171006456859,103449.91419999998,34542.2319
3,17,10.84404055879426,0.7916349756996194,103449.7814,34463.7802
3,18,10.842716296342621,0.8259417870839655,103450.29060000001,33655.6112
3,19,10.845784167595188,0.8696475282382523,103449.37229999999,33138.5949
4,0,11.723289866589088,0.23322377575069472,104282.774,39374.3983
4,1,11.718567597210757,0.3092081184058457,104293.1235,39332.3527
4,2,11.718847483046744,0.35449223934255514,104287.9002,37882.8009
4,3,11.72063461772852,0.3911848984663166,104286.9164,38093.2603
4,4,11.718238446532602,0.4232851815596454,104286.3418,37945.5443
4,5,11.719137663943716,0.4528284928033462,104290.3255,38282.700899999996
4,6,11.715290094789042,0.4806182812543922,104285.0187,36925.2276
4,7,11.71770731361867,0.507858426211011,104279.6821,37662.7246
4,8,11.715580040694368,0.5346515583815734,104289.5138,37556.9646
4,9,11.716225980476931,0.5612973758316006,104291.94380000001,36851.7964
4,10,11.714972361776477,0.5879485696294546,104284.4703,37130.100000000006
4,11,11.716482971079767,0.6143737498229628,104287.0526,36952.154800000004
4,12,11.7155953129133,0.6412493018924703,104282.81599999999,35643.0902
4,13,11.711415788503144,0.668527054296359,104286.4903,36687.183399999994
4,14,11.711915187273283,0.696467878822755,104291.5697,36017.8695
4,15,11.708220035177376,0.7252192624087973,104285.4396,35624.4472
4,16,11.71120173490067,0.7554192998672877,104284.7253,35502.6232
4,17,11.712928800714035,0.787355162588253,104289.6147,35228.7809
4,18,11.710722325050721,0.8228733594822953,104287.61390000001,34416.81620000001
4,19,11.708867951129925,0.8686491717966791,104287.15060000001,32972.2023
5,0,12.573244489539046,0.23053851270186163,103900.1963,39192.8479
5,1,12.578859969305968,0.30504357428603057,103901.68669999999,38911.123
5,2,12.577326585112647,0.3491472815968992,103895.54509999999,38025.498700000004
