bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,varWei
0,0,9.126463016808447,0.2725109630748888,0.5581187728008284,0.2665541721166928,-0.3010698304651592,0.2656799100299027,0.003578594008514282,0.0008786441359608277,-0.0026888876871242703,0.0008791137609253895,574615.8431999999
0,1,9.107060384475863,0.3689426393089894,0.07222961863852792,0.2508089308433437,0.25097399811019516,0.2572091306146558,-0.000147053190438201,0.0008421800454912902,0.0012958129787078798,0.0008638765782539682,630442.1717
0,2,9.091208053172588,0.4236899874689154,0.07721089754658413,0.2523399002851478,0.5780685666296244,0.25648346021088025,0.005553351305099147,0.0009138742888576911,0.0014607125016825862,0.0008898456986188331,634177.9495999999
0,3,9.057257913279587,0.46576287755475937,-0.051406899824049807,0.2584850357124557,0.43403292530095455,0.2645088245251284,0.00017895510950932146,0.0008769470632663051,0.002722214479980999,0.0009039069524451964,623982.6827
0,4,9.016870983169069,0.5009295539714401,0.29244620140560035,0.26916704676919945,-0.26122327793065153,0.26999873318498935,-0.001357324251647155,0.0008923131516391829,-0.0010271611483010374,0.0009284889078651928,612366.1551
0,5,9.007333422031275,0.5320489028649773,-0.7451500971592647,0.26416246119064285,0.06940570827293453,0.26477682482301645,-0.0011951614587402122,0.0009012146444897578,-0.0005855180332286805,0.00092027917203233,609006.2121000001
0,6,9.020380726593645,0.5603615013162847,-0.16173639579696092,0.2796019067816126,-0.008085916859196936,0.27817010352840266,0.004867900669545455,0.0009559908015278339,0.002834821691794269,0.0009563756675371502,606482.9114999999
0,7,8.98692287641039,0.5865811869470957,0.2518325005639917,0.27237947347382035,0.24214264290228565,0.27517343319023546,-0.00048736850324710475,0.0009632987344298937,1.5471971047137432e-05,0.0009327722016500783,605009.4807000001
0,8,8.973670999787903,0.6116290585555596,-0.6203722026325936,0.2741158416565869,-0.03619580760530494,0.272871044554704,-0.001321166917731479,0.0010325605048642635,0.006348616584330647,0.0009845006646610986,609710.5656000001
0,9,8.958250371374115,0.635304089883737,-0.4948817020121005,0.2779694550697357,-0.24288528626006972,0.28121097402572964,-0.004981033067620189,0.0009735873477846261,-0.0011320773051645913,0.0009631695545936643,590038.9663999999
0,10,8.937349734930612,0.6579254576923658,-0.5494238508019584,0.2817259158291449,-0.3662607384002411,0.28225915911613775,0.002079089666347377,0.0009956879017934484,-0.0073722464700551665,0.0009961493424110095,597566.7024000001
0,11,8.913388688240097,0.6799853723551391,0.12992915627282212,0.28410239504551094,-0.5830768437527852,0.2828548920225221,-0.0027449039582562004,0.0010060130485918036,-0.006276516190871212,0.0010189666326407493,583545.4143
0,12,8.900276921943176,0.7016809020900173,-0.38788997500844963,0.28533874092421707,-0.7533531811895255,0.2858717292108698,-0.004082556928875111,0.0010109764267128708,0.00037037365212695634,0.0009886688867018461,576068.6356999999
0,13,8.89641487187523,0.7231498119792038,0.06605161554795629,0.2869245823186915,0.12125569904587664,0.28796029353763675,0.006206980329054363,0.0010332709641337622,-0.0009385583756328898,0.0010082128932376708,574813.0472
0,14,8.87669437712713,0.7445745418350463,-0.08096436939990323,0.28273188525132364,-0.17410177779791128,0.2876830388691111,-0.0013954142782188319,0.0010181164899310772,0.0025181682731324996,0.0010213932625759532,568192.2664
0,15,8.873635956600475,0.7665001761325634,0.07067992738963817,0.2839370065638143,0.18323340193463797,0.2786777626820434,-0.0021973211875459817,0.0009953726572801249,0.0016356285812766658,0.0009695625008957905,574289.7662000001
0,16,8.848345475740642,0.7892138816546438,0.1787783563555901,0.2785773451455254,-0.005024749398383789,0.2788877449164267,0.004337095812525416,0.0010084741873273963,0.0035979220692895623,0.0009553263101943479,564533.6348
0,17,8.831028622358533,0.8135682387765262,-0.1668523946688981,0.27446521677659075,0.5130210569058721,0.2726596263495237,0.0030192089651726087,0.000952161646185513,0.006506693724334693,0.00106675666987913,562357.5039
0,18,8.800797985643172,0.8411147833057195,1.1529386170886304,0.26918073822476446,-0.45374687677234177,0.26924718136559944,0.00038657956588211657,0.000894920171122434,0.0036310369319967404,0.0009293059433085996,554518.9726
0,19,8.827172366926625,0.8760486735416031,0.19572123958377582,0.2472720125857068,-0.07522016202660745,0.25067293217703807,0.0034923835454162425,0.0008518547404967132,0.0025891727906769803,0.0008608975753585791,541857.3663
1,0,11.733567282172704,0.2652705417679942,0.20856146958158245,0.2960984292098342,-0.03706046307635393,0.30280685754952597,0.005467553933162234,0.0009446926761312458,-3.350715677027869e-05,0.0009471848571709523,679276.414
1,1,11.730151871310868,0.3563913270890801,0.3041457614191146,0.3062923203374271,-0.1043835922065567,0.3051231322126507,0.0023878688178104583,0.0009841088092256073,-0.00010636562348677503,0.0009961940529027067,690508.2033
1,2,11.728167437939323,0.40841936241101723,-0.0029189280748740634,0.3098949556645343,-0.1422512709293648,0.3133769461383666,-0.0012168098541772297,0.00103792072378868,-0.000313554703262242,0.0010203809563450583,685263.7381
1,3,11.733031718062957,0.44902512116982174,-0.6262283702527237,0.3167821080621485,-0.09569717115836568,0.3158055508190568,-0.00017905804243291756,0.0010419687577438099,-0.00268520184044817,0.0010747018059952258,667681.5614
1,4,11.719766698526508,0.48280085303360804,-0.5127114937607815,0.3172069552063796,0.06934573775632621,0.3249266355961143,-0.0036436052059644532,0.00107975209899889,0.0025609983699248448,0.00117325962511825,646947.5942
1,5,11.725541839604956,0.5133376105357174,0.4603513087102162,0.3247250341060752,-0.16661934294004385,0.3256805633017783,-0.002651223104689327,0.001118645870117802,0.0022808343647622697,0.0011054891496139446,646745.8650000001
1,6,11.726335973094683,0.5416794000668096,-0.09281542311593911,0.3269501049232836,0.20174570496252595,0.3315814262595611,0.005842569752645266,0.0011764223007097543,0.0023978969327042234,0.0011532080029905236,642832.3660999999
1,7,11.717690227548625,0.5682551305223065,0.10437388979829068,0.33428349733766616,0.7909148981019973,0.3452503512459466,-0.0028387923450723133,0.0011678577825471469,-0.004620780957958973,0.0012282519470946662,634956.2491
1,8,11.709765431416054,0.5936184337561233,0.047985514729597195,0.3400744299311667,-0.07069669006236896,0.3412114298190524,0.0030451252214728527,0.0011881547895293589,-9.044025057706e-05,0.001162853665570122,638143.4951000001
1,9,11.714848355080822,0.6183494550496368,-0.0970509504859855,0.35348852474092735,-0.46125531216771154,0.34466016211518385,-0.004969187147452694,0.0012291675767406168,-0.00025746281016416473,0.0013658999058890626,628736.5018
1,10,11.716178947401014,0.6420914684986889,0.06575615956922996,0.3528435979840303,-0.23282229970568563,0.3566392950939598,-0.00312593549398966,0.0012053750376740439,-0.002532381774730422,0.0012086655636449062,617074.4016
1,11,11.708890432053492,0.6655059394671133,0.1765442041028286,0.3602531955419733,0.20441389036936783,0.35411992660639197,-0.004164952672761814,0.0012030636630554026,-0.003686374378529484,0.0012581360108942874,629919.4792000001
