label,rmsAW_u,rmsAW_g,rmsAW_r,rmsAW_i,rmsTHELI_u,rmsExpo_u,rmsTHELI_g,rmsExpo_g,rmsTHELI_r,rmsExpo_r,rmsTHELI_i,rmsExpo_i,FileSeeing_u,seeing_e1_u,FileSeeing_g,seeing_e1_g,FileSeeing_r,seeing_e1_r,FileSeeing_i,seeing_e1_i,MeasSeeing_u,MeasBeta_u,MeasSeeing_g,MeasBeta_g,MeasSeeing_r,MeasBeta_r,MeasSeeing_i,MeasBeta_i,InputSeeing_u,InputBeta_u,InputSeeing_g,InputBeta_g,InputSeeing_r,InputBeta_r,InputSeeing_i,InputBeta_i,HeaderSeeing_Z,MeasSeeing_Z,rms_Z,HeaderSeeing_Y,MeasSeeing_Y,rms_Y,HeaderSeeing_J,MeasSeeing_J,rms_J,HeaderSeeing_H,MeasSeeing_H,rms_H,HeaderSeeing_Ks,MeasSeeing_Ks,rms_Ks,MeasBeta_Z,MeasBeta_Y,MeasBeta_J,MeasBeta_H,MeasBeta_Ks,InputSeeing_Z,InputBeta_Z,InputSeeing_Y,InputBeta_Y,InputSeeing_J,InputBeta_J,InputSeeing_H,InputBeta_H,InputSeeing_Ks,InputBeta_Ks,rmsExpo_Z,rmsExpo_Y,rmsExpo_J,rmsExpo_H,rmsExpo_Ks,seeing_e1_r_expo0,seeing_e1_r_expo1,seeing_e1_r_expo2,seeing_e1_r_expo3,seeing_e1_r_expo4,dist2center
229.0_0.5,5.263808095343925,2.3339904381832026,2.5731008230027466,8.106001118125915,6.026533888359258,12.053067776718516,2.672185652675948,5.975188767883062,2.945943132255844,6.58732910157272,9.280560680142358,20.751964550110003,0.973,0.034,0.706,0.051,0.794,0.061,0.914,0.049,0.8963958000000001,2.1859349999999997,0.6647652000000002,2.307193,0.7451274000000001,2.158327,0.8643346000000002,2.496517,0.8807916000000002,2.132153391704889,0.6375304000000003,2.1520070262025714,0.7222548000000002,2.060835951056045,0.8466692000000002,2.417389410099408,1.0628612557568735,1.080512049511198,24.818525218336354,0.98194998050768,0.9945525284696164,48.755781132861436,0.7393859209768787,0.7753498450653157,45.50734992320205,0.6955436131474092,0.7556917616095156,75.53494267832724,0.6683633463527029,0.7560652904781764,126.69300514130181,2.645647376301902,2.7823883212687,3.9978646212774938,4.2627961709262285,4.257277614947316,1.042424099022396,2.5046231779719776,0.9555050569392328,2.6178477477203512,0.7312996901306312,3.611695667084402,0.7089835232190311,4.0,0.7097305809563528,4.0,24.818525218336354,48.755781132861436,45.50734992320205,75.53494267832724,126.69300514130181,0.01307055893038378,0.05991079659971499,0.0531378843152297,0.019367629480186888,0.06779129695580033,1.118033988749895
231.0_0.5,7.179602613665586,2.198126213652801,2.576512995107938,14.309645034166047,8.219927032385726,16.439854064771453,2.516634702011091,5.627366268231727,2.9498497280990765,6.596064515438808,16.383112599616698,36.633753455776244,1.127,0.032,0.831,0.057,0.6890000000000001,0.049,0.8420000000000001,0.047,1.0420322000000002,2.309227,0.7721982000000001,2.376873,0.6685582000000001,2.987149,0.7873872000000001,2.706646,1.0280644000000003,2.2783049229740886,0.7523964000000001,2.2744129360081224,0.6451164000000001,2.758233799414997,0.7687744000000001,2.5940164550050566,1.1333150474052818,1.1289507310635256,23.692944912653452,1.0685762610740026,1.0680138337908702,49.866382371539096,0.7987100118081544,0.8382435701157234,44.717964177843115,0.6592917110793524,0.7097372303802153,64.1004974205141,0.7117830338280084,0.7689024339264142,114.74331028716774,2.597488605266596,2.660854805413817,3.410605393089781,5.130653646485149,4.079311320194984,1.0917014621270509,2.462608461792549,1.0276276675817404,2.5211106408457797,0.7958871402314467,3.1154768258442407,0.6612744607604305,4.0,0.7218048678528284,3.7388427981016963,23.692944912653452,49.866382371539096,44.717964177843115,64.1004974205141,114.74331028716774,0.06288803016284805,0.05117870728768992,0.06741418982732916,0.05645885382438232,0.0653712037565074,1.118033988749895
229.0_-0.5,5.211996424684728,2.179173659168894,2.4552555221156576,5.827084796870652,5.967214706621545,11.93442941324309,2.494935922382466,5.578846321953333,2.8110220472702148,6.285636383946827,6.671429383937207,14.91776960957314,0.879,0.036000000000000004,0.7490000000000001,0.054000000000000006,0.879,0.057,0.879,0.055,0.8086544,2.079441,0.6961715999999999,2.34135,0.8275011999999998,2.097532,0.8216256,2.367228,0.7893088,2.0129278000269184,0.6723431999999997,2.2031877271956746,0.8070023999999996,2.0215059395047823,0.8032511999999998,2.283352988414976,0.7968267942727343,0.8298060560212769,22.261484761075586,0.7911966930599991,0.8087167889601429,42.46889515173518,0.7071619043054903,0.7516244504220809,45.29847085366063,0.6432052033615867,0.6991363327599528,81.11862757913424,0.6658665024232481,0.7332620040391659,128.29551532011197,3.471892313654908,3.6459787915700894,4.3242205603566894,5.399057761376394,4.634971270742723,0.7858121120425537,3.1675052920856377,0.7640335779202858,3.3042796249915183,0.7042489008441618,4.0,0.6502726655199055,4.0,0.6845240080783317,4.0,22.261484761075586,42.46889515173518,45.29847085366063,81.11862757913424,128.29551532011197,0.03852050909764748,0.04112202023317235,0.07094095352809937,0.024587458153576658,0.034559480607971316,1.118033988749895
231.0_-0.5,5.332870925298572,2.385146310232072,2.8972559272007024,14.531130185106445,6.105603922374332,12.211207844748664,2.730754010584698,6.106151597497567,3.3170683110520827,7.417190229522876,16.636690948928358,37.2007718824593,0.988,0.069,0.9159999999999999,0.051,0.6829999999999999,0.042,0.74,0.051,0.9053696,2.299473,0.8730176000000001,2.7923310000000003,0.655943,2.723503,0.7454622000000001,3.833041,0.8887391999999998,2.2246537661509707,0.8580351999999999,2.709841724262376,0.6298860000000001,2.503780051682881,0.7269244000000001,3.6041315374208662,0.8692088126133803,0.8914781557098523,20.84857900802131,0.7863018732703183,0.8129511397670076,40.986910406103675,0.8729212250558469,0.9076609565397492,42.37414590118925,0.7535558150058927,0.7980753513651846,84.11165051448015,0.8865894680156153,0.9362843494700168,114.56006957718662,3.1083421237951105,3.6084147088761838,3.0390987881862084,3.7468510492351603,2.935768663348608,0.8479563114197046,2.878917046653084,0.7691022795340151,3.2907244383299394,0.8667219130794983,2.825229266279641,0.7529507027303691,3.391094786148397,0.8933686989400336,2.7341423071283137,20.84857900802131,40.986910406103675,42.37414590118925,84.11165051448015,114.56006957718662,0.022981947182893148,0.03962126172829905,0.041936087816832564,0.028429702606749263,0.027406171209886858,1.118033988749895
230.0_-1.5,5.318573079391362,2.2540144308676258,2.3801136535921934,8.834350643775224,6.089234318595167,12.178468637190335,2.5806211219003443,5.7704442527409405,2.724992121997701,6.09326762293826,10.11444805205825,22.61659339929258,1.072,0.036000000000000004,0.866,0.042,0.5820000000000001,0.05,1.1440000000000001,0.045,0.9918626,2.287382,0.8047257999999999,2.211569,0.5644286000000001,2.770683,1.0572578000000001,2.271704,0.9757252,2.237993062045045,0.7854515999999998,2.127120558913579,0.5308571999999999,2.38378729498634,1.0445155999999998,2.237471749087221,0.6283864052044666,0.6648339446614802,22.293111937416498,0.6075089509268091,0.6463009738521361,38.632461754283746,0.7411155735012904,0.7846749922952111,51.5185497643433,0.8543566394004135,0.8959287597205657,98.18038429790244,0.887506429014112,0.9223747669637608,96.73840511049977,6.533018836760233,7.378204601803081,3.8884658616751184,3.088424159447985,2.9831937616402615,0.6122678893229603,4.0,0.5956019477042723,4.0,0.7397499845904222,3.516454976315241,0.8534575194411315,2.8732022157099086,0.8791495339275215,2.778459765264308,22.293111937416498,38.632461754283746,51.5185497643433,98.18038429790244,96.73840511049977,0.05750286091464274,0.030559180997951962,0.031774563016999546,0.04265932016684404,0.03244143615058781,1.5
229.0_1.5,6.137006407384613,3.6791376093315535,2.6059556493336498,7.318893238154683,7.0262586358146395,14.052517271629279,4.2122446489236935,9.418865372853118,2.983558622922095,6.671439895709468,8.379400868363293,18.73690995238109,1.239,0.057,1.193,0.040999999999999995,0.792,0.047,0.797,0.061,1.1518614,2.693379,1.1020646,2.397602,0.7480048,2.11891,0.7498005999999999,2.200713,1.1417228,2.6648743876791166,1.0881292,2.358989098643012,0.7260095999999999,2.019593315484006,0.7296011999999998,2.1109069283019943,0.8386763236458616,0.8596747292136624,22.964157859074106,0.8006385082849052,0.833887257559195,42.128780155873145,0.6995101921447918,0.7479434187191223,41.29175900486491,0.7395167810790081,0.8140140091858517,68.17162094213153,0.7589574426980188,0.8616383603843184,147.538416432719,3.2730491110665216,3.4417011485271165,4.381987808917241,3.5992030583977863,3.261616479814642,0.8149494584273247,3.0195591963886503,0.7905745151183899,3.1621313406316696,0.7002868374382446,4.0,0.7678280183717033,3.2720794393592025,0.8188767207686367,2.9994510933654737,22.964157859074106,42.128780155873145,41.29175900486491,68.17162094213153,147.538416432719,0.0316293348602904,0.026807444799866853,0.029997662927127574,0.022952421174660783,0.02658097155053807,1.8027756377319946
229.0_-1.5,4.106264515361552,2.1366579076296244,2.3419663011220084,11.89967057526575,4.701262243637438,9.402524487274876,2.4462596384451563,5.4700028421774265,2.6813172181545863,5.995607569034289,13.623932841621752,30.464039954758114,1.189,0.031,0.713,0.054000000000000006,0.46799999999999997,0.054000000000000006,0.758,0.044000000000000004,1.0968004,2.282756,0.6487914,2.3935169999999997,0.4490356,4.9124690000000015,0.7155210000000001,2.746312,1.0816008,2.2346305069896326,0.6215828,2.1977995037887696,0.3960712,3.4276264997446786,0.6930420000000002,2.579261246405142,0.7394517689932013,0.7785622726795873,21.96873715660769,0.6451067068977738,0.6907074039396975,40.84365446403499,0.6196526933905186,0.6766249314160605,42.29440483416685,0.8076430534433713,0.8458423237401546,80.71816202143646,0.862299824387957,0.9081923275758956,121.94991932844415,3.9590972271284666,5.63666633544271,6.089712482948582,3.3590141179836026,3.036968633214088,0.7343245453591746,3.576081645393596,0.640214807879395,4.0,0.6256498628321209,4.0,0.800884647480309,3.0752288865980497,0.8643846551517913,2.8241321890832136,21.96873715660769,40.84365446403499,42.29440483416685,80.71816202143646,121.94991932844415,0.04244544402139217,0.07683316332586565,0.052348355699335485,0.024388857324577184,0.024565650162375885,1.8027756377319946
231.0_1.5,4.758279907069647,1.9300495759237928,2.4475605039451884,8.259396465295834,5.4477546656040365,10.895509331208071,2.2097137594751497,4.941070177003055,2.802212020966845,6.265936566248933,9.456183013117196,21.14466802500884,0.629,0.046,0.95,0.039,0.7170000000000001,0.052000000000000005,1.125,0.05,0.585649,1.8739139999999999,0.8804294000000001,2.209634,0.6758728,2.250515,1.0449198,2.562359,0.5472979999999998,1.6872614074867334,0.8628588000000001,2.139080841699973,0.6497456000000001,2.1017076751938037,1.0298396,2.504914551555724,0.8397337768132144,0.8743186645424581,23.99984133426916,0.7750715577454672,0.7977987608094298,45.224367363282575,0.6930431700775009,0.7530133021304659,48.046110237687024,0.7205217192012587,0.7721465681494073,81.53423407848324,0.7461033596894573,0.8070869133377142,122.12344825779923,3.192004338900537,3.7496031580123694,4.302968131944419,4.037707534554022,3.6608159676357617,0.8306373290849159,2.9455257999744355,0.7523975216188595,3.3992337981725917,0.7070266042609318,4.0,0.7282931362988145,3.6602273118302597,0.7641738266754283,3.3294037132855325,23.99984133426916,45.224367363282575,48.046110237687024,81.53423407848324,122.12344825779923,0.014583102135465096,0.027723848995502842,0.015575940897874396,0.06727562302095058,0.03779426058941848,1.8027756377319946
231.0_-1.5,5.560891677140237,2.3047008041138834,2.437550940048668,7.458437101251156,6.366664881157856,12.733329762315712,2.6386519506299844,5.900205130571065,2.7907520712617195,6.2403113396895415,8.539164637222445,19.09415259989172,0.941,0.043,0.902,0.035,0.561,0.046,0.9490000000000001,0.047,0.86587,2.230136,0.8384242000000001,2.243443,0.5441277999999999,3.199761,0.8903253999999999,2.635683,0.8477399999999999,2.1595431524018167,0.8188484,2.177947330955776,0.5082555999999999,2.639479761644389,0.8746507999999997,2.565781435783276,0.7033960688440167,0.7590188653882245,25.049868042047876,0.6219080246898328,0.6623557249625824,44.77249398699127,0.6344440841926235,0.6900736927092314,63.98528112608426,0.8701396342976153,0.8989633041731593,146.098975802115,0.8417035660296341,0.8824742257883046,155.41854125514163,4.214345370971069,6.634741390692597,5.655480232467848,3.0752338149802485,3.1508253075016985,0.7122377307764489,3.949319475972678,0.6107114499251648,4.0,0.6406473854184627,4.0,0.8561266083463185,2.8633364144930207,0.840148451576609,2.9194731091848483,25.049868042047876,44.77249398699127,63.98528112608426,146.098975802115,155.41854125514163,0.05766948288081841,0.026002920676728603,0.07237358759234602,0.058745528436800025,0.04830862595330798,1.8027756377319946
228.0_-0.5,4.526025794781792,2.1830042127694957,2.226152378312647,8.757561544276324,5.181846932445672,10.363693864891344,2.4993215231997943,5.588652823503059,2.5487218579301487,5.699115330071376,10.02653221204196,22.42000760471716,0.9490000000000001,0.034,0.91,0.061,0.57,0.048,0.9209999999999999,0.045,0.8703202000000001,2.048475,0.8250040000000001,2.283358,0.5505871999999999,2.987047,0.8681853999999999,2.666448,0.8526404000000001,1.9895472676872816,0.8060080000000002,2.2054255113558,0.5151743999999998,2.5144097406768444,0.8503707999999998,2.57641610434082,0.7961122758018853,0.8415594869988737,22.245745085851766,0.8033745854837114,0.8370712560533861,42.680329558698155,0.6881008472279899,0.74456758656362,46.735638600136575,0.6984596313241757,0.7461381794813317,81.98803603200868,0.6828118171111192,0.7495493731941272,129.9636610802325,3.3876884690541087,3.4188614353077424,4.436867814706866,4.411103560076863,4.35652451212186,0.7957189739977475,3.1025792497809883,0.7935425121067721,3.128248430418504,0.6969351731272398,4.0,0.7000763589626632,4.0,0.7034987463882544,4.0,22.245745085851766,42.680329558698155,46.735638600136575,81.98803603200868,129.9636610802325,0.069726598217975,0.044732746949792124,0.07810923463996311,0.06707843791349878,0.04224961205071487,2.0615528128088303
