label,rmsAW_u,rmsAW_g,rmsAW_r,rmsAW_i,rmsTHELI_u,rmsExpo_u,rmsTHELI_g,rmsExpo_g,rmsTHELI_r,rmsExpo_r,rmsTHELI_i,rmsExpo_i,FileSeeing_u,seeing_e_u,FileSeeing_g,seeing_e_g,FileSeeing_r,seeing_e_r,FileSeeing_i,seeing_e_i,MeasSeeing_u,MeasBeta_u,MeasSeeing_g,MeasBeta_g,MeasSeeing_r,MeasBeta_r,MeasSeeing_i,MeasBeta_i,InputSeeing_u,InputBeta_u,InputSeeing_g,InputBeta_g,InputSeeing_r,InputBeta_r,InputSeeing_i,InputBeta_i,HeaderSeeing_Z,MeasSeeing_Z,rms_Z,HeaderSeeing_Y,MeasSeeing_Y,rms_Y,HeaderSeeing_J,MeasSeeing_J,rms_J,HeaderSeeing_H,MeasSeeing_H,rms_H,HeaderSeeing_Ks,MeasSeeing_Ks,rms_Ks,MeasBeta_Z,MeasBeta_Y,MeasBeta_J,MeasBeta_H,MeasBeta_Ks,InputSeeing_Z,InputBeta_Z,InputSeeing_Y,InputBeta_Y,InputSeeing_J,InputBeta_J,InputSeeing_H,InputBeta_H,InputSeeing_Ks,InputBeta_Ks,rmsExpo_Z,rmsExpo_Y,rmsExpo_J,rmsExpo_H,rmsExpo_Ks,seeing_e_r_expo0,seeing_e_r_expo1,seeing_e_r_expo2,seeing_e_r_expo3,seeing_e_r_expo4
8.0_-29.2,5.853160868610113,2.0145134576091523,2.3443492882828934,11.056411298243296,6.701283878471714,13.402567756943428,2.3064164576167183,5.157303983655244,2.6840455001550843,6.00170819304919,12.658485295358744,28.30523361260365,1.0490000000000002,0.041,0.856,0.036000000000000004,0.674,0.043,0.5870000000000001,0.052000000000000005,0.9605218000000001,2.111202,0.7919444000000001,2.089543,0.6673268,2.548465,0.5808574000000001,3.351372,0.9450436000000002,2.0650171433256124,0.7698888000000002,2.0096936949519923,0.6406535999999999,2.3619226219086364,0.5497148000000001,2.8808996224591334,0.8742553668417312,0.9311719228266404,22.149997282828952,0.8397179500124874,0.8787750066845091,45.6971656614773,0.909414352633112,0.9441381290628664,38.64616616015999,0.9283273566801236,0.9844732042011622,56.50341902413498,0.8874992186584317,0.992099301993042,71.1728395209192,2.9526271256292618,3.1691730464313417,2.9110897652380383,2.804513112374977,2.7876276874133312,0.8899438456532808,2.741122575187314,0.8361500133690182,2.9205961243881045,0.9022762581257328,2.6981646347288923,0.9455464084023244,2.629105093276756,0.9505986039860842,2.613587760389437,22.149997282828952,45.6971656614773,38.64616616015999,56.50341902413498,71.1728395209192,0.03673638651929867,0.02079067559969872,0.02462677844048711,0.028354362103904518,0.0513557324197923
8.2_-31.2,5.068270934929654,1.7929238528331524,1.8308266521213457,6.089475561120919,5.802663393400959,11.605326786801918,2.052718519108675,4.590018147399699,2.096113434013728,4.687052127005216,6.9718405699273385,15.589509442648403,0.976,0.037000000000000005,0.7170000000000001,0.047,0.732,0.045,0.7929999999999999,0.05,0.9004416000000002,2.095727,0.6668064,2.005276,0.6877449999999999,2.126034,0.7517554,2.754814,0.8828832000000003,2.0391796173654444,0.6386128000000001,1.8750053281868024,0.6614899999999999,1.991165600258895,0.7315107999999999,2.627577529021286,0.7578492977311324,0.9059415783498126,16.020676822293805,0.9190225981746848,0.9513896294667946,33.54130242796189,0.8256290010810519,0.8911349241692601,27.433708553250362,0.8419114963601818,0.9322205185081852,46.638424070542534,0.7437581316686813,0.8477317323025949,69.76207775806522,3.0460512941454936,2.8895433178846024,3.1099071406288603,2.949116589850864,3.3466855162520486,0.8632831566996251,2.8232725468306983,0.9099792589335892,2.69789625016914,0.8472698483385201,2.8797859507433285,0.8903410370163704,2.740213677008969,0.8046634646051897,3.080304945463643,16.020676822293805,33.54130242796189,27.433708553250362,46.638424070542534,69.76207775806522,0.026884320688936536,0.01717438877787003,0.01880345517784876,0.029735911278882088,0.01951894592492454
8.3_-33.1,5.372923739729787,2.122769253544132,1.8058241416007557,5.735908343259584,6.151460389616632,12.30292077923326,2.4303585183826755,5.434446856799336,2.067488059718704,4.6230438442001685,6.567041462197895,14.684351120534108,0.6940000000000001,0.043,1.03,0.039,0.679,0.05,0.934,0.086,0.6463256,1.898209,0.9476108,1.886315,0.6698616000000001,2.560007,0.8396466,2.475673,0.6156511999999998,1.7629115413333964,0.9312216,1.844563823507804,0.6457231999999999,2.3796094118341893,0.8212931999999998,2.4006820980849817,0.8697378161996673,0.963006547757218,20.0691432345599,0.7927742700565013,0.8324800858659065,42.48579489383695,0.788884478527191,0.8574220393632613,41.30833749198647,0.9180074138126708,1.0440143154782346,78.15661133185748,0.8060127928812133,0.9086280888735438,98.93592316850193,2.8573316351984057,3.4519928815128638,3.2863920227532173,2.693969303287771,3.03522822755957,0.9230130955144358,2.6763998730037932,0.7877601717318129,3.1548015381370167,0.8138440787265226,3.0265793570108053,1.0034286309564693,2.5343861091725364,0.8652561777470877,2.811239622816609,20.0691432345599,42.48579489383695,41.30833749198647,78.15661133185748,98.93592316850193,0.04711278690359155,0.03292365509674822,0.04394510101111515,0.0723017224322422,0.023591649282203583
8.2_-32.1,5.518393981148511,2.9670446089329583,2.071938209280777,6.789235764328026,6.3180092690169305,12.63601853803386,3.3969693727673427,7.595854434992603,2.3721620558055605,5.304315610426883,7.772996026579155,17.380947504266757,1.419,0.029,0.903,0.036000000000000004,0.959,0.042,0.939,0.051,1.3390572,2.864518,0.8511380000000002,2.0736950000000003,0.9554932000000002,2.186278,0.9059722,2.5352650000000003,1.3271144,2.7946220113552056,0.8322760000000003,2.014032697739632,0.9389864000000002,2.1368926725602497,0.8899443999999999,2.4501555606046956,0.7917346191291941,0.9348079644444492,17.083673699604635,0.8087363131996826,0.8695452426748871,38.026434068092335,0.7664165876225001,0.8412229552300985,34.397124950070605,0.7713180512511709,0.8588886998684568,61.05372242717797,0.7005646045494544,0.8525781500432983,80.79370560634668,2.9405711490217565,3.2173789723833504,3.389985365787737,3.277677009088228,3.315929815032717,0.8938159288888982,2.760326191057935,0.8244904853497741,2.955975876171253,0.7984459104601969,3.0998777270849596,0.8133773997369136,3.006237086682092,0.8075563000865965,3.0455464021528185,17.083673699604635,38.026434068092335,34.397124950070605,61.05372242717797,80.79370560634668,0.024815190895123296,0.019305975192544175,0.024740716096308457,0.01859575426144644,0.031511163781485774
11.7_-31.2,5.620052496618297,2.510457836566309,2.1326930441128287,6.1410187665017615,6.434398103378286,12.868796206756572,2.874223177084766,6.4269584064669525,2.4417202662047766,5.459852497272763,7.030852385767862,15.721463874343515,0.922,0.038,1.005,0.045,0.6990000000000001,0.045,0.978,0.044,0.8429046000000002,2.039333,0.922572,2.168253,0.6856728,2.6287,0.9114382,2.172886,0.8238092000000005,1.9693266731882064,0.9051439999999998,2.1170447180640024,0.6613456,2.444442514637098,0.8938763999999999,2.123157360588886,0.7821277327977402,0.888344131316016,19.320539472999908,0.8261206964245745,0.9041264420419576,31.33626617195276,0.8146968836734659,0.8826356080079698,28.984317351346398,0.8287669954723907,0.9330593335766038,59.633886232544796,0.7681319261383545,0.8873510101676899,74.24394935264456,3.1227895588042296,3.05349147010504,3.150037038172965,2.9463281402416315,3.1274423086656458,0.8450882626320319,2.888457393894466,0.8630528840839151,2.833879880372908,0.8404712160159394,2.9272716550680293,0.8903186671532074,2.7453921545935307,0.8431020203353797,2.9015328126220505,19.320539472999908,31.33626617195276,28.984317351346398,59.633886232544796,74.24394935264456,0.05834439379650903,0.03719417331040775,0.060714686910860786,0.044239670253332315,0.04521017384634984
10.5_-31.2,5.143931279585808,1.997938742149472,2.1054990853779345,7.087120097278388,5.8892869219977895,11.77857384399558,2.2874400658869303,5.114871481779773,2.4105859028491965,5.390233944373508,8.114043799374024,18.14355350781098,1.5219999999999998,0.038,0.79,0.042,0.7390000000000001,0.055,1.17,0.037000000000000005,1.4200198000000002,2.6624,0.7398788000000001,2.386789,0.6957946000000002,2.351388,1.1051088,2.330104,1.4060396000000002,2.6081083729644035,0.7177576000000001,2.2593211297685696,0.6715892000000002,2.2008740271125395,1.0922176,2.2850226280335457,0.9050712240831584,0.9631159059499268,21.367527078894227,0.9091669799939208,0.932150946300518,42.180432925640176,0.8347241974731279,0.8893598884074717,45.21860965388053,0.8901870621110602,1.0541365877693059,81.24367567634259,0.7957778759090381,0.9646788202657371,85.07005530925531,2.8570412103769143,2.949348653946958,3.118068132980537,2.679334073987237,2.8529157186518783,0.9232318118998536,2.6709539202694916,0.8919018926010359,2.745422732675088,0.8471197768149433,2.891252539762309,1.0168731755386116,2.532296261716184,0.9229576405314744,2.670180116745541,21.367527078894227,42.180432925640176,45.21860965388053,81.24367567634259,85.07005530925531,0.040842017888836464,0.06290234547367646,0.03359158083336522,0.031031964047919414,0.04352893389549717
