label,rmsAW_u,rmsAW_g,rmsAW_r,rmsAW_i,rmsTHELI_u,rmsExpo_u,rmsTHELI_g,rmsExpo_g,rmsTHELI_r,rmsExpo_r,rmsTHELI_i,rmsExpo_i,FileSeeing_u,seeing_e_u,FileSeeing_g,seeing_e_g,FileSeeing_r,seeing_e_r,FileSeeing_i,seeing_e_i,MeasSeeing_u,MeasBeta_u,MeasSeeing_g,MeasBeta_g,MeasSeeing_r,MeasBeta_r,MeasSeeing_i,MeasBeta_i,InputSeeing_u,InputBeta_u,InputSeeing_g,InputBeta_g,InputSeeing_r,InputBeta_r,InputSeeing_i,InputBeta_i,HeaderSeeing_Z,MeasSeeing_Z,rms_Z,HeaderSeeing_Y,MeasSeeing_Y,rms_Y,HeaderSeeing_J,MeasSeeing_J,rms_J,HeaderSeeing_H,MeasSeeing_H,rms_H,HeaderSeeing_Ks,MeasSeeing_Ks,rms_Ks,MeasBeta_Z,MeasBeta_Y,MeasBeta_J,MeasBeta_H,MeasBeta_Ks,InputSeeing_Z,InputBeta_Z,InputSeeing_Y,InputBeta_Y,InputSeeing_J,InputBeta_J,InputSeeing_H,InputBeta_H,InputSeeing_Ks,InputBeta_Ks,rmsExpo_Z,rmsExpo_Y,rmsExpo_J,rmsExpo_H,rmsExpo_Ks,seeing_e_r_expo0,seeing_e_r_expo1,seeing_e_r_expo2,seeing_e_r_expo3,seeing_e_r_expo4
133.0_-0.5,5.710349197668776,2.0411509208554115,2.2221588831862022,8.716873660419399,6.5377787964109775,13.075557592821955,2.3369136892873597,5.225497866796358,2.5441497053598816,5.6888916861207575,9.979948653814166,22.315843601885987,0.972,0.044,0.597,0.051,0.718,0.042,0.652,0.046,0.8761274000000001,1.818929,0.5624334,2.473657,0.6838398,2.43988,0.627618,2.714465,0.8562548000000001,1.7737225936237475,0.5268667999999999,2.147027035771119,0.6596795999999999,2.2875078260620065,0.599236,2.450605953046934,0.824495965786404,0.8478395033872819,17.933448543548693,0.8082169972925872,0.8375664928291038,37.078368737605096,0.7813457135628041,0.8505442046678703,35.362480240676845,1.0483814358736132,1.136982306639121,68.60665508770239,0.870575573556433,0.9708299314162137,78.07824122708566,3.3459881074378086,3.415363779644353,3.328687632278449,2.590909906989534,2.8371266722514603,0.8048790067745636,3.0627164172238666,0.7945329856582075,3.1366075850045574,0.8068884093357406,3.050642024805122,1.1009646132782418,2.470219123962934,0.9318598628324272,2.6584896890102296,17.933448543548693,37.078368737605096,35.362480240676845,68.60665508770239,78.07824122708566,0.040199014497612096,0.023336770724333492,0.02042903967925569,0.05550685950581069,0.02066021996689971
134.0_1.5,5.615120133166739,2.523260728375797,2.484383582829924,8.12962713388387,6.428751040462598,12.857502080925196,2.888881207917449,6.45973475982512,2.844370763981978,6.360206381476716,9.30761010558364,20.81244890414901,0.852,0.035,1.187,0.047,0.84,0.045,0.725,0.044,0.783417,2.055556,1.0886836000000002,2.268842,0.7902326,2.173542,0.6928340000000001,2.388805,0.760834,1.9632252524304343,1.0733672000000003,2.227265730791734,0.7704651999999999,2.084104460370418,0.669668,2.2398370197072763,0.9291109310133278,0.93619896292682,18.690877061822626,0.8739549085736635,0.8808170355177876,37.73102656803631,0.8732533895909192,0.8977315666612145,45.47178587923227,0.9508410672234818,0.9838051758579732,93.82061987792402,0.9158927321375164,0.9959081217606152,110.4161680993293,2.93604497557603,3.158978329931456,3.0805503983848914,2.8060365941068257,2.779532181003846,0.89489792585364,2.74022947348596,0.836834071035575,2.91824500976244,0.8536631333224288,2.8465274253444397,0.9442103517159464,2.641447363721824,0.9548162435212304,2.610091108319674,18.690877061822626,37.73102656803631,45.47178587923227,93.82061987792402,110.4161680993293,0.029601008489611887,0.02805764766807473,0.031335271912926954,0.01664606545365288,0.02253249473972385
137.0_0.5,5.44266180358919,2.489646757431084,2.5202413153317798,10.301089867020783,6.231303498929262,12.462606997858524,2.850396572582848,6.3736804991276585,2.885424281923353,6.452004838309136,11.79371778875209,26.37155468309818,1.252,0.032,0.963,0.046,0.679,0.045,1.077,0.039,1.1651761999999999,2.47234,0.8750308000000001,2.007268,0.6489688,2.582567,1.0155026,2.361758,1.1543523999999998,2.4357933947230013,0.8560616000000002,1.959883970054093,0.6219376,2.375627120798925,1.0010052,2.3112709215391107,0.907338165660771,0.9556831851814654,19.9010410460596,0.7944652997609447,0.8182297348924127,36.68103425367772,0.7914108244286341,0.8305432676008152,39.48698917014296,0.7833624574043803,0.8446868026321344,98.88173900109415,0.7810856594139818,0.8669075542452247,104.70742120873727,2.877317648579348,3.5634972387231807,3.466360901172762,3.3666499738445443,3.2318234179163348,0.9151663703629308,2.6829851494782933,0.7728594697848253,3.2612434812744415,0.7872865352016304,3.161358339738919,0.8019736052642688,3.0932957499350247,0.8226151084904493,2.972301783792072,19.9010410460596,36.68103425367772,39.48698917014296,98.88173900109415,104.70742120873727,0.036281085476499664,0.0326835862986814,0.03088384423537038,0.03608714421417159,0.029419536675229674
137.0_-0.5,4.851398274801382,1.9273034389439752,2.8316202703197653,7.831149879431889,5.5543658848201005,11.1087317696402,2.206569707246957,4.934039862496006,3.241922047489098,7.249158075940925,8.965883496961569,20.048324977549594,1.006,0.03,1.02,0.046,0.643,0.042,0.794,0.043,0.9326092,2.324969,0.9308788,1.951492,0.6183878,2.9715,0.7555071999999999,2.613961,0.9172184,2.277462165500358,0.9117576,1.8980773801796849,0.5907756000000001,2.667311922922521,0.7350143999999998,2.4821955744315782,1.0860642523565092,1.098719146109602,18.24000229058468,0.8474364088567404,0.8921955021747279,41.654871483245465,0.8322708499357164,0.8737076715645221,43.58997479240809,0.8431550792135958,0.8953405854937501,83.0200267807942,0.7853678261458459,0.8451103390282062,86.21162238709398,2.6256803878401973,3.105084803500446,3.1951983920274856,3.0910169830858867,3.3638426549681526,1.0618382922192042,2.4960604403896585,0.8493910043494557,2.8715267171952794,0.8294153431290441,2.9392319296394143,0.8522811709875001,2.8655459088326687,0.7994206780564123,3.084374980081241,18.24000229058468,41.654871483245465,43.58997479240809,83.0200267807942,86.21162238709398,0.03218845569012185,0.02874519048693058,0.02385769140785221,0.021658056691722827,0.02477248378890029
137.0_-1.5,4.929397374774325,2.2588189940549803,2.3604435093945657,9.502207637917973,5.643667054379122,11.287334108758245,2.586121866293546,5.782744291130991,2.7024717739058373,6.0429105937278935,10.879077524652283,24.32635687761265,0.962,0.04,0.613,0.04,0.653,0.049,0.762,0.048,0.8873815999999999,2.289377,0.5841556,2.25445,0.6166121999999999,2.500243,0.7173238000000001,2.825826,0.8707631999999998,2.2331577180065154,0.5503111999999999,2.010976769661456,0.5872243999999999,2.2552185315444264,0.6946475999999999,2.6601573831975402,0.9482189153794351,0.9983535707311728,19.384955649505734,0.8932710819794495,0.8997360811420758,44.0839705421839,0.7834581598660191,0.8240422177125172,49.45506189519637,0.7441329410534577,0.8021026686130075,107.13157292222498,0.7090357908924169,0.7615275102683025,103.10675630223669,2.7744488818596564,3.0719240840935536,3.51636200507048,3.7075441481474734,4.178839824711797,0.9563071414623456,2.599611060579151,0.8576721622841516,2.8601995549645047,0.7810844354250344,3.207870491467774,0.7576053372260149,3.368150979495028,0.7138550205366049,3.8944771823021918,19.384955649505734,44.0839705421839,49.45506189519637,107.13157292222498,103.10675630223669,0.035701681759050086,0.028878759318734293,0.02298301618451948,0.04652298115197273,0.06277209274033048
