bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,dataWei,simWei
0,0,8.95222549001172,0.26290139345113955,-0.5291914308455274,0.04769107424282214,-0.4267998494220522,0.05170005269204141,-0.0005385946595097746,0.0013496574010718667,-0.0002816473372370086,0.001463111491184772,237055.54866150348,237941.1052
0,1,9.008918987557522,0.3690244586938947,-0.3898365446904497,0.052718326109046934,-0.3054489034221919,0.05511513634397588,-0.0016544681552843085,0.0014919286288860277,-0.0021011462206978627,0.0015597583585345172,183796.97533345438,237947.819
0,2,9.001907324141435,0.42380992633224135,-0.23973384090687921,0.057061511156113257,-0.19601244859528788,0.05882774111272207,0.0018005140782855118,0.001614840765718004,-0.0029866603503321196,0.0016648250734900333,178537.99509584412,237935.7725
0,3,8.973942939037583,0.4656885657782503,-0.21370576388445373,0.0582751088147368,-0.31219695536393044,0.0589583325065689,-0.003069382744078974,0.0016491855794570508,0.001943008203400938,0.0016685208099359,174307.80192465195,237944.22360000003
0,4,8.961896693412,0.5009608490673517,-0.26255639010696064,0.05967076458960417,-0.2540172884143963,0.06537099431139018,-0.00013636581181264624,0.001688682637885797,0.004262806513917633,0.0018499991390123424,166785.59485967294,237943.87439999997
0,5,8.949018292024016,0.5319729207935608,-0.05233248176462735,0.0663474495869587,-0.11393869796687628,0.06708413618996574,0.003144708167070201,0.0018776328233109318,-0.0004315086548463791,0.0018984810541760309,167064.99559600587,237939.8199
0,6,8.928435086291412,0.5602747593569406,-0.09209131443504881,0.0665478669427188,-0.06798628939141516,0.06920941241559295,-0.0015667211577392044,0.0018833046344789428,0.0013926714295202907,0.0019586263713612813,163066.91809459747,237942.67630000005
0,7,8.917772047412704,0.5866014172350378,-0.037562328487586116,0.06118961765509473,0.094017118227822,0.0743253157807183,-0.0021232981451890856,0.0017316661796391811,0.002695936852072466,0.0021034064365943275,164175.03318575886,237939.5814
0,8,8.896995581606683,0.6115497113257425,0.006816357837230225,0.07514481799274095,-0.058639573707813364,0.075102353881688,-0.0018586911474351429,0.002126598349194569,0.001830958091077176,0.0021253966148517696,162779.09168066364,237943.1898
0,9,8.889946090489515,0.635338311164816,0.10941559075975249,0.07371697012459605,0.04298726012214549,0.07641386386824271,-0.00026514638427942855,0.002086190254526069,0.0044246019224209055,0.0021625123474712706,158920.6619869366,237942.20880000002
0,10,8.876044930101202,0.6579183054416854,0.11046257580340368,0.07162828343935762,0.010377280488959917,0.08069805731493973,-0.0014794428218161651,0.00202708042133382,0.004250612468830333,0.0022837550220127945,160943.2020989137,237938.28000000003
0,11,8.86058103594776,0.6800129178605103,0.12392081736955607,0.07368380871037875,0.14734249275653077,0.07190448670790896,-0.002328937240019504,0.0020852517865037183,-0.0009514001681836387,0.002034896973833822,160796.6394032974,237943.95429999998
0,12,8.844446289487598,0.7016818570204938,0.14651380970582784,0.07396861102636491,0.012030689999984023,0.078939373022422,7.8236909411888e-05,0.0020933116920461257,-0.0011214172936408265,0.0022339842565345432,162956.6960397268,237941.01710000003
0,13,8.835927748197236,0.7231863550414217,0.22554106819206687,0.08018910755661286,0.012478668648138846,0.07876294191720583,-0.0011537178177215609,0.0022693517438521446,-0.0003999374834937827,0.002228991256256925,161982.63106642096,237940.4602
0,14,8.82207331873861,0.7445931193435118,0.1695346588973683,0.0751195888213968,0.18054647047431516,0.08293601096631337,-0.000299233037483491,0.0021258843636455292,0.0011916990210420891,0.002347089110346668,161676.62218525098,237940.29099999997
0,15,8.812853374361843,0.7665089808470915,0.18518941786115972,0.08177504527942372,0.16856226385579953,0.07394515045259956,0.0024968824656497676,0.0023142337814076913,0.0027403949762599637,0.002092647757808567,163258.24733389268,237948.70349999997
0,16,8.801368753327095,0.7892148363086673,0.17191187656195872,0.07263491028073446,0.10046656566422585,0.07630054814159147,-0.00040797080334919154,0.0020555679609447846,0.003218966237023134,0.0021593055124070368,161190.22402599538,237938.58510000003
0,17,8.775088629868867,0.8135778239386038,0.14197969373619057,0.07488739777380186,0.2647145449178303,0.07483630783276674,0.0015655701932343455,0.002119313356998592,0.005031440957494375,0.0021178675116672978,165946.88530005404,237942.1212
0,18,8.768480987996067,0.8411629508622164,0.14997205220526766,0.0719591584865107,0.11925175767152618,0.06968217292509002,-0.002576702675106872,0.002036444185168254,0.004103066999817932,0.001972005493780048,163878.28149836767,237941.51399999994
0,19,8.78899788545167,0.8761173555116302,0.1754872463799546,0.06429059465002533,0.04686411631257181,0.06902895379271538,0.002552216015316642,0.0018194238285957173,0.002089744752224402,0.001953519392333845,166371.5022909077,237941.97220000002
1,0,11.738226309496053,0.26258601189309494,-0.1817603280147042,0.05718351412806221,-0.3354870989467702,0.05357070069083411,0.0011939320199148987,0.0016182934498241617,-0.0017427594557728708,0.0015160508295506056,166641.82633388042,237943.577
1,1,11.721367459418877,0.35629536581938204,-0.11798217020305524,0.05815926870833755,-0.3391337138149878,0.06024564645823393,9.724547136062331e-05,0.001645907304445952,-0.0003966633201362077,0.0017049517947680202,180441.8406941127,237953.36629999997
