bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,dataWei,simWei
0,0,7.7423044717150535,0.2803939039181019,-0.42229815089673883,0.045185159189734765,-0.49422129799034364,0.04698029697604705,0.00012202021449401608,0.001278740005069494,-0.0007215502548364961,0.0013295424044221318,100940.15549972001,214728.77829999998
0,1,7.699943727485349,0.3932378348525613,-0.3560764082959482,0.0518364266482924,-0.41567923667283935,0.05246289326970953,-0.0006176896866119535,0.0014669708741466751,0.0026934897284785868,0.0014846998795327786,110235.12468099901,214727.9018
0,2,7.680318045843173,0.4527316995685956,-0.3569625862313449,0.05739593488789112,-0.24762617110658325,0.060000500520179606,0.0010068249356749736,0.0016243049573273184,0.0008832086547400642,0.0016980141647210839,112392.87579818309,214729.72989999998
0,3,7.656743036186628,0.4973627794274335,-0.23325279192767212,0.06136900100279922,-0.1337109610288818,0.06350234963604111,0.00010060516489920177,0.001736742728379218,0.003442249910076795,0.0017971164946999625,112716.23198179562,214726.32460000002
0,4,7.641250437940539,0.5342551233508573,-0.09682013007440149,0.06640457696600627,-0.12947427096264308,0.06459560992006119,-0.0004786541573028694,0.0018792495281379784,0.002442324300721055,0.0018280557607377329,112427.60599368848,214726.6396
0,5,7.637009587695968,0.5662659144711907,-0.1280097134626561,0.06754185703078049,-0.12698972357560467,0.06935146005119121,-0.0035896959164511385,0.0019114345539710882,0.0016149541972915581,0.0019626463194487107,114602.75077920462,214725.0087
0,6,7.625987981891755,0.594844665831025,-0.034202514169773046,0.07008444972166959,-0.023444408084339452,0.06666261522074488,0.0012935443853713342,0.0019833899271232496,0.0043163393394170056,0.0018865520107470795,115205.18412524884,214728.2873
0,7,7.6094260424879705,0.6208237954569156,0.10810006166402686,0.07330357164485361,-0.10424198551440345,0.07412378087268796,0.00036181749705682035,0.002074491077549357,0.002736472446406263,0.0020977029986970694,114078.8083212628,214731.43989999997
0,8,7.595118200889865,0.6450564823867021,0.054684111353966225,0.07473542984458366,-0.02477564590778969,0.07172201294065525,-0.0011168968626603748,0.002115012664601717,0.0028561035520769176,0.0020297329662205426,116806.40178019364,214727.7193
0,9,7.576150670205491,0.667812663966775,0.16723632190275683,0.07551584823895918,0.16051597407735096,0.07708004965064966,-0.0015710923334470701,0.0021370985051625446,0.002140144961065432,0.002181365405113386,117151.7894907545,214728.73880000002
0,10,7.557830045693676,0.6891983645852381,0.18253280243443015,0.07611501693234686,0.22462506858556242,0.07828299796939832,-0.001912952857748816,0.0021540549791854166,0.005638790405112731,0.002215408842533974,116405.73963817452,214731.38979999998
0,11,7.537867278428401,0.7097547064263917,0.1617573069908247,0.07566773257721025,0.1483622100953339,0.0778366200416915,-0.0010074600759762114,0.0021413968319350506,0.004225056944601898,0.0022027763471798704,118134.87399093882,214724.9046
