bin1_id,bin2_id,bin1_mean,bin2_mean,m1,m1_err,m2,m2_err,c1,c1_err,c2,c2_err,dataWei,simWei
0,0,7.634176691642155,0.26084916031823846,-0.5463839590515431,0.05526445100810242,-0.49583317619162925,0.05444639288618761,-0.002669671366476764,0.0015639839635292973,-0.0011063404813979622,0.0015408329186791087,57518.86899306439,103997.94339999999
0,1,7.583917824014017,0.3640505458294785,-0.47862916739653816,0.06396173316185418,-0.4514549569577544,0.06450020592385812,-7.878721775374984e-05,0.0018101170484804729,0.0033018962417835137,0.0018253558276451842,77798.08362946368,103999.29490000001
0,2,7.563123188208251,0.4221526393625362,-0.35238447810441875,0.07233967345498643,-0.49587931378682104,0.07462330874298424,-0.00196202431585698,0.0020472127587761167,0.003017051216495494,0.002111839637426454,87290.03169457964,103997.7761
0,3,7.541463927458341,0.4673146201805444,-0.3174333693102479,0.07990367641297164,-0.15314628433118593,0.07726153797418031,-0.0031553038499882212,0.002261274042487098,0.002620119916322234,0.002186501524669302,91811.75630068836,103996.7487
0,4,7.522408076927684,0.5059808595340517,-0.11340584515773844,0.08424825700642619,-0.17086622368003457,0.0880962559865317,-0.002212400232171368,0.0023842256732818624,0.0009237345558722708,0.002493124044418847,95191.8282033091,103998.31629999999
0,5,7.510652215394271,0.5397129563623949,0.038597512222395824,0.09104182967649099,-0.1791431098030346,0.08896364635639784,0.000952268399400962,0.0025764837798446954,0.0012917501222374003,0.0025176711918860587,97266.9955296696,103998.3257
0,6,7.5006797089566035,0.5701671454950699,-0.0021682333155728095,0.08660512126814447,-0.07179964612770195,0.09546301043716066,-0.00035926093007422697,0.002450924931888488,-0.0027974423916789417,0.002701603195371648,98227.809074417,103997.89249999999
0,7,7.470939906153431,0.5981793687236697,0.08578355634506307,0.09590346833846307,0.19086526247189584,0.09124247233504268,-0.006717801948208897,0.002714068153978505,0.0030334672741398633,0.002582161967081707,99447.34461406982,104000.03090000001
0,8,7.468275595305677,0.6238572484205934,0.13466763523639758,0.10117045382001796,0.3248031372215414,0.1056962657490007,-0.00023414092596239582,0.002863123843106508,-2.8398190201259915e-05,0.0029912043206967187,99335.8365667188,103998.0508
0,9,7.447216678598584,0.6481176224507335,0.1824618510133591,0.10142395417120698,0.20630856789237373,0.10137044975742482,-0.00565188982719927,0.002870297903045158,-0.0007057924346843061,0.002868783728135121,102376.70113379825,103997.9511
0,10,7.439431788786346,0.6713395292462943,0.1366337216329696,0.09784249360766574,0.421871430100476,0.11114624301070411,0.0004078524678599552,0.0027689425690969396,6.450072788336328e-05,0.003145438677202927,104517.01338648259,103997.1556
0,11,7.422044383312751,0.6937707016938898,0.2584351272367349,0.10008713594483144,0.3088304977001399,0.0990325413832085,0.002246424829568822,0.0028324659472387316,0.0015173859919633687,0.0028026209211448,105866.90439154438,103997.6269
